layer,epsilon,cc,tag,mode,K,N,seed_a,seed_b,comp_a,comp_b,cosine_components,score_corr,label_a,label_b,label_token_jaccard
1,2.8,ambig,noflip,rejected,10,200,0,1,1,1,0.9449482560157776,0.15421818458866085,MANUAL,MANUAL,1.0
1,2.8,ambig,noflip,rejected,10,200,0,1,2,2,0.4488238990306854,0.0003099605985221735,MANUAL,MANUAL,1.0
1,2.8,ambig,noflip,rejected,10,200,0,1,3,3,0.4776771664619446,0.0023836563350229725,MANUAL,MANUAL,1.0
1,2.8,ambig,noflip,rejected,10,200,0,1,4,9,0.10226166248321533,-0.10195224164458824,MANUAL,MANUAL,1.0
1,2.8,ambig,noflip,rejected,10,200,0,1,5,5,0.17541317641735077,0.13710909670465363,MANUAL,MANUAL,1.0
1,2.8,ambig,noflip,rejected,10,200,0,1,6,4,0.14854739606380463,-0.00813715526529754,MANUAL,MANUAL,1.0
1,2.8,ambig,noflip,rejected,10,200,0,1,7,6,0.3278442919254303,0.01286336810934479,MANUAL,MANUAL,1.0
1,2.8,ambig,noflip,rejected,10,200,0,1,8,7,0.14844916760921478,-0.008990563328983361,MANUAL,MANUAL,1.0
1,2.8,ambig,noflip,rejected,10,200,0,1,9,8,0.5545070171356201,0.21573476163622363,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,0,0,0.9912784099578857,0.019545608632274673,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,1,1,0.7927243113517761,-0.01103533625814489,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,2,7,0.12495061010122299,-0.12551754247372196,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,3,2,0.8065834641456604,0.0703279382432332,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,4,4,0.47607332468032837,-0.02478041931009199,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,5,5,0.7429307699203491,0.2796945885459903,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,6,8,0.3678410053253174,0.04576671157908777,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,7,6,0.6849554181098938,0.01966199601327208,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,8,9,0.5672959089279175,-0.041595917566193234,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,chosen,10,200,0,1,9,3,-0.032979100942611694,-0.0857108308708902,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,0,0,0.9869545698165894,0.010788902880805105,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,1,3,0.012234953232109547,-0.027329973966566546,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,2,2,0.8506688475608826,0.07120047041796386,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,3,5,0.2143232375383377,-0.0142041849913888,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,4,6,0.6964743137359619,0.14649633530830827,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,5,4,0.7939358353614807,0.29314958508728345,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,6,8,0.2091420441865921,0.11377989590466711,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,7,7,0.2953900098800659,0.0710426137861258,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,8,9,0.0812092199921608,0.12300768042509432,MANUAL,MANUAL,1.0
1,2.8,disambig,flip,rejected,10,200,0,1,9,1,0.0648765116930008,-0.016969504356601807,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,0,0,0.9906976222991943,0.0023855361151942007,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,1,2,0.13833527266979218,-0.02232885048890245,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,2,3,0.14157108962535858,-0.12167198104706753,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,3,1,0.22617392241954803,0.027752838521257907,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,4,4,0.7450533509254456,-0.02477063398583551,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,5,6,0.6588059663772583,0.1567164312335925,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,6,8,0.6256844401359558,0.029942526273179684,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,7,5,0.30167415738105774,0.06552738155032888,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,8,9,0.30762702226638794,0.04192653956092111,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,chosen,10,200,0,1,9,7,0.21580719947814941,-0.004211700870022548,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,0,0,0.9927828311920166,-0.01587989024447069,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,1,6,-0.005588656757026911,0.06484054652148691,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,2,2,0.8273958563804626,0.08453753282830227,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,3,5,0.1732155978679657,-0.03469396524152902,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,4,3,0.3879421353340149,-0.007410643294738341,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,5,1,-0.057938847690820694,-0.08758923797077822,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,6,8,0.6842686533927917,0.19827410008269974,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,7,9,0.3915674686431885,0.08993378433955788,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,8,7,0.5853159427642822,0.1864451759597181,MANUAL,MANUAL,1.0
1,2.8,disambig,noflip,rejected,10,200,0,1,9,4,0.24508686363697052,0.11161971884882727,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,0,1,0.15765804052352905,-0.02147381151569837,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,1,4,-0.001985218608751893,0.0023467992729001535,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,2,2,0.732020378112793,0.07183109906369142,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,3,3,0.5562026500701904,0.015518073065050559,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,4,6,0.30255216360092163,0.1448761999185391,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,5,5,0.6834927201271057,0.04944839200513907,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,6,8,0.24298830330371857,0.07779861929706562,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,7,7,0.5240125060081482,0.08196848046284824,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,8,0,0.043919164687395096,-0.022800482250208032,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,chosen,10,200,0,1,9,9,0.3798694312572479,-0.020833889655380324,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,0,0,0.9525638222694397,0.12925624034191904,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,1,1,0.935413658618927,0.1504832068335722,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,2,9,0.06795413792133331,0.023948856418959056,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,3,3,0.5451887845993042,0.0913707839035816,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,4,4,0.530856728553772,0.06324651474637756,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,5,7,0.025009965524077415,0.055000031482094966,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,6,6,0.6514809727668762,0.18832639251138095,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,7,5,0.30648037791252136,-0.034247270788524894,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,8,2,0.24758866429328918,-0.1079685896178856,MANUAL,MANUAL,1.0
21,1.0,ambig,flip,rejected,10,200,0,1,9,8,0.2606101632118225,-0.1572669980794108,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,0,0,0.9881299138069153,-0.02450470239537289,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,1,8,-0.006958379410207272,-0.08325065279431705,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,2,1,0.134893000125885,-0.023507409219609508,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,3,4,0.4944900572299957,0.00860855471999534,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,4,3,0.4915310740470886,0.017311466038362883,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,5,6,0.3626737594604492,-0.05450057697937554,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,6,7,0.024039918556809425,-0.06689403783668423,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,7,9,0.21876969933509827,-0.16787503094930173,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,8,5,0.3046310245990753,-0.06906608688860799,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,chosen,10,200,0,1,9,2,0.00609965855255723,0.0234112354493165,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,0,0,0.9870365262031555,-0.007531434239875773,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,1,8,0.08179543167352676,0.0744726658640471,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,2,2,0.9209055304527283,0.08604760222575883,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,3,5,0.338095486164093,0.004507525755945359,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,4,1,0.12609343230724335,0.1253700321461963,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,5,4,0.6270797252655029,0.058664296023428215,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,6,6,0.49906548857688904,0.169157928526249,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,7,9,0.2786131203174591,-0.014047139163595106,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,8,7,0.5390264391899109,0.04851232243136907,MANUAL,MANUAL,1.0
21,1.0,ambig,noflip,rejected,10,200,0,1,9,3,0.2369730919599533,0.02305578264224759,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,0,0,0.9691269993782043,-0.06350542499677785,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,1,9,0.06756824254989624,-0.006041765899939266,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,2,2,0.6718828678131104,0.14917017981977418,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,3,4,0.7219968438148499,0.04293622063806738,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,4,3,0.5589006543159485,0.2484090261647928,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,5,6,0.4302871823310852,-0.018652030470849096,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,6,7,0.18636895716190338,-0.022677796492990177,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,7,1,0.03741241991519928,0.02713124841699775,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,8,5,0.11257955431938171,-0.04103565152769583,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,chosen,10,200,0,1,9,8,0.5655714273452759,0.13281937916594358,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,0,0,0.9456032514572144,-0.0003540676912076699,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,1,8,-0.008503075689077377,-0.08345888800563563,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,2,2,0.827947199344635,0.22327111568301003,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,3,4,0.5286790728569031,0.16052080469765348,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,4,5,0.26846060156822205,-0.0365978442543392,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,5,7,0.29284581542015076,0.22999850895388507,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,6,9,0.4296034872531891,0.2186486311912316,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,7,6,0.4491395056247711,0.11283233701642016,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,8,1,0.021201161667704582,0.03041106342797543,MANUAL,MANUAL,1.0
21,1.0,disambig,flip,rejected,10,200,0,1,9,3,0.17260554432868958,0.035425701359355674,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,0,0,0.9739723801612854,0.0664753706068976,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,1,1,0.9579921364784241,0.06519241489684287,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,2,3,0.8523401021957397,0.006336000198678787,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,3,6,0.21403159201145172,-0.1336707859336678,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,4,5,0.48099398612976074,-0.02171303932203865,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,5,2,0.21778427064418793,0.07268761562510302,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,6,4,0.31004559993743896,-0.02112886203630399,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,7,7,0.40908247232437134,0.027876766400915166,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,8,9,0.10221416503190994,0.09591909143837886,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,chosen,10,200,0,1,9,8,-0.024028876796364784,0.0016706219490562433,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,0,0,0.9919342994689941,0.11405306611426087,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,1,1,0.9721275568008423,-0.01331093692865627,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,2,3,0.7200597524642944,-0.080096263108955,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,3,2,0.47778987884521484,0.07823098285395833,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,4,5,0.4495444893836975,-0.0425717687782495,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,5,4,0.4745957553386688,-0.01885470634550759,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,6,8,0.4253615140914917,0.0002618315044671675,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,7,7,0.3837096393108368,0.10806461607176439,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,8,9,-0.09109009802341461,-0.1051050905356884,MANUAL,MANUAL,1.0
21,1.0,disambig,noflip,rejected,10,200,0,1,9,6,0.23279723525047302,-0.00795589347444431,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,0,1,0.1178826317191124,-0.05789974766402292,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,1,8,-0.03450344502925873,-0.13151308118877217,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,2,3,0.47891104221343994,0.2593924956672619,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,3,0,-0.02828150987625122,-0.06473106114017187,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,4,5,0.6478673219680786,-0.004921658015836267,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,5,4,0.7212537527084351,0.24850208186828543,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,6,6,0.5170292258262634,-0.011210034077812096,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,7,9,0.12391571700572968,0.06874691531471579,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,8,7,0.35427701473236084,0.04309647058177144,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,chosen,10,200,0,1,9,2,0.023491278290748596,-0.20922188874448805,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,0,0,0.8830075860023499,0.10770846507051399,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,1,1,0.8651537299156189,0.11399929221052346,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,2,8,0.10951568186283112,-0.05072639486075728,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,3,2,0.6759737133979797,0.20298648427590363,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,4,5,0.5584511160850525,0.08035843780875741,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,5,7,0.3656248152256012,0.028617283342139543,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,6,4,0.5203021168708801,0.17556251279709012,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,7,6,0.522676408290863,0.16439775148782793,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,8,3,-0.027205269783735275,0.006985517492611013,MANUAL,MANUAL,1.0
21,2.0,ambig,flip,rejected,10,200,0,1,9,9,0.10593534260988235,-0.07242482226400725,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,0,0,0.9890626668930054,-0.030213027559690343,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,1,5,0.06895904988050461,0.17178777120300132,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,2,1,0.08981916308403015,-0.01876019326919033,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,3,7,0.049396637827157974,0.027005328056155253,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,4,3,0.5400506854057312,0.0041238331632528075,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,5,8,0.25347962975502014,0.11112757739738535,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,6,6,0.4910529553890228,0.025986606981850718,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,7,9,0.23048950731754303,-0.12676931512521997,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,8,4,0.20421455800533295,0.07702078890262196,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,chosen,10,200,0,1,9,2,0.013843294233083725,0.07560340726364073,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,0,0,0.9887624979019165,-0.006007898995724162,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,1,4,0.019559545442461967,0.11960157840691912,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,2,2,0.696870744228363,-0.09423315077075091,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,3,3,0.7269285321235657,0.1558400431469476,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,4,9,0.17153871059417725,0.07602543760766071,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,5,5,0.2610938549041748,0.0014802988134598551,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,6,6,0.5865118503570557,0.13162142586497694,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,7,1,0.12176966667175293,-0.07260171791764948,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,8,8,0.12272174656391144,-0.1527234496241724,MANUAL,MANUAL,1.0
21,2.0,ambig,noflip,rejected,10,200,0,1,9,7,0.4713820815086365,0.043276272959945135,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,0,0,0.9838447570800781,-0.11363520704585917,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,1,1,0.9635087847709656,0.17863478623464715,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,2,2,0.5839462876319885,0.310576918624041,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,3,9,0.054963719099760056,-0.014223662872665929,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,4,5,0.4674417972564697,0.07614447716758578,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,5,8,0.14135195314884186,-0.0005190839629731474,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,6,3,0.4912683963775635,0.20987355462136484,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,7,7,0.3761422336101532,0.33028300261079624,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,8,6,0.36080920696258545,-0.02585275327374732,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,chosen,10,200,0,1,9,4,0.23078450560569763,0.17090798428530396,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,0,0,0.9847421646118164,-0.032817560057788284,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,1,1,0.967688262462616,0.10101840331212758,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,2,2,0.8714346289634705,0.29756363436443817,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,3,6,-0.08293524384498596,0.03590629334237481,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,4,5,0.6141371726989746,0.2627435053543023,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,5,8,0.38136112689971924,0.19238416941374337,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,6,9,0.5261167883872986,-0.0017067563658438763,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,7,3,0.04579726979136467,-0.07728073062265489,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,8,7,0.4569556415081024,0.1586968363009481,MANUAL,MANUAL,1.0
21,2.0,disambig,flip,rejected,10,200,0,1,9,4,-0.004072096198797226,0.006090473001010089,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,0,0,0.9765905141830444,0.08158087160040804,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,1,1,0.9629164338111877,0.04502351966628203,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,2,2,0.7517809867858887,0.03117617836875609,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,3,4,0.26559799909591675,0.12811737839018436,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,4,5,0.310678094625473,0.04091522702803201,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,5,9,-0.06748674809932709,0.00241012430965319,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,6,6,0.3766033947467804,0.10743022464970817,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,7,3,0.005695587024092674,-0.09139881588120913,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,8,7,0.445050984621048,-0.017803341074982153,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,chosen,10,200,0,1,9,8,-0.015346743166446686,0.02702589029852408,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,0,0,0.9920692443847656,0.10983010392228454,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,1,1,0.9756922721862793,-0.01726444152653936,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,2,2,0.6870847344398499,0.04904361233621178,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,3,3,0.43479979038238525,0.01900439612730947,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,4,5,0.21869635581970215,-0.04004902001711574,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,5,4,0.45167672634124756,-0.09349465124728326,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,6,9,0.2842611074447632,0.038067996407097605,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,7,8,0.2815719544887543,0.06266497690695609,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,8,7,0.43467217683792114,0.014811713191581137,MANUAL,MANUAL,1.0
21,2.0,disambig,noflip,rejected,10,200,0,1,9,6,0.39979928731918335,0.022143016156564027,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,0,7,0.017741814255714417,-0.0372587543823501,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,1,4,0.010987194254994392,-0.015193650991025093,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,2,1,0.10702754557132721,0.12036298534302997,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,3,0,-0.0294375978410244,0.023186875858645893,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,4,3,0.333522766828537,0.144587356112631,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,5,5,0.7007094025611877,0.09432199893888008,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,6,8,0.418562650680542,-0.04854912281092679,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,7,6,0.42152389883995056,0.08841138996366293,MANUAL,MANUAL,1.0
