seed,layer,epsilon,cc,tag,mode,K,N,component,label,label_is_parse_error,mean_abs_score,winner_freq,mean_share,evr
0,21,2.8,disambig,noflip,rejected,10,200,8,MANUAL,False,0.14630502462387085,0.004999999888241291,0.03172890841960907,0.012301480397582054
0,21,2.8,disambig,noflip,rejected,10,200,7,MANUAL,False,0.13713940978050232,0.004999999888241291,0.02872650697827339,0.012527728453278542
0,21,2.8,disambig,noflip,rejected,10,200,9,MANUAL,False,0.1296667903661728,0.0,0.027959957718849182,0.01005662139505148
1,13,1.0,ambig,flip,chosen,10,200,0,MANUAL,False,0.15250954031944275,0.2750000059604645,0.16303615272045135,0.14564985036849976
1,13,1.0,ambig,flip,chosen,10,200,1,MANUAL,False,0.14511628448963165,0.3050000071525574,0.15982507169246674,0.11523372679948807
1,13,1.0,ambig,flip,chosen,10,200,2,MANUAL,False,0.12316808849573135,0.16500000655651093,0.12978529930114746,0.09816461056470871
1,13,1.0,ambig,flip,chosen,10,200,3,MANUAL,False,0.10190126299858093,0.14499999582767487,0.10982269048690796,0.06464006006717682
1,13,1.0,ambig,flip,chosen,10,200,4,MANUAL,False,0.08118598908185959,0.02500000037252903,0.08683793991804123,0.040327709168195724
1,13,1.0,ambig,flip,chosen,10,200,5,MANUAL,False,0.07748239487409592,0.03500000014901161,0.08209335058927536,0.03709838166832924
1,13,1.0,ambig,flip,chosen,10,200,7,MANUAL,False,0.06686156988143921,0.004999999888241291,0.07131879031658173,0.02549956925213337
1,13,1.0,ambig,flip,chosen,10,200,6,MANUAL,False,0.06579901278018951,0.029999999329447746,0.07064072787761688,0.02966460958123207
1,13,1.0,ambig,flip,chosen,10,200,8,MANUAL,False,0.06027282401919365,0.004999999888241291,0.06562861800193787,0.023518431931734085
1,13,1.0,ambig,flip,chosen,10,200,9,MANUAL,False,0.05656792223453522,0.009999999776482582,0.061011314392089844,0.020144060254096985
1,13,1.0,ambig,flip,rejected,10,200,0,MANUAL,False,0.1761610358953476,0.5099999904632568,0.20854754745960236,0.16710083186626434
1,13,1.0,ambig,flip,rejected,10,200,1,MANUAL,False,0.10741812735795975,0.10999999940395355,0.12081217020750046,0.07294915616512299
1,13,1.0,ambig,flip,rejected,10,200,2,MANUAL,False,0.09029467403888702,0.11999999731779099,0.10333149135112762,0.05950682610273361
1,13,1.0,ambig,flip,rejected,10,200,3,MANUAL,False,0.08889241516590118,0.13500000536441803,0.10244438052177429,0.0517011396586895
1,13,1.0,ambig,flip,rejected,10,200,4,MANUAL,False,0.0752440094947815,0.029999999329447746,0.08243585377931595,0.042233485728502274
1,13,1.0,ambig,flip,rejected,10,200,6,MANUAL,False,0.07248690724372864,0.02500000037252903,0.08323830366134644,0.03398847207427025
1,13,1.0,ambig,flip,rejected,10,200,7,MANUAL,False,0.07176531106233597,0.014999999664723873,0.08451107889413834,0.0290738046169281
1,13,1.0,ambig,flip,rejected,10,200,5,MANUAL,False,0.06974194198846817,0.029999999329447746,0.07631770521402359,0.03888646885752678
1,13,1.0,ambig,flip,rejected,10,200,9,MANUAL,False,0.06062297895550728,0.0,0.07016627490520477,0.02234666980803013
1,13,1.0,ambig,flip,rejected,10,200,8,MANUAL,False,0.05926831066608429,0.02500000037252903,0.06819519400596619,0.024533255025744438
1,13,1.0,ambig,noflip,chosen,10,200,0,MANUAL,False,0.3668840825557709,0.675000011920929,0.28056326508522034,0.3429413437843323
1,13,1.0,ambig,noflip,chosen,10,200,1,MANUAL,False,0.1683364361524582,0.125,0.13180828094482422,0.09212508052587509
1,13,1.0,ambig,noflip,chosen,10,200,2,MANUAL,False,0.14018499851226807,0.11999999731779099,0.12003238499164581,0.06188172847032547
1,13,1.0,ambig,noflip,chosen,10,200,3,MANUAL,False,0.1261787861585617,0.03500000014901161,0.10127336531877518,0.048973605036735535
1,13,1.0,ambig,noflip,chosen,10,200,4,MANUAL,False,0.10302816331386566,0.019999999552965164,0.07870163023471832,0.037820376455783844
1,13,1.0,ambig,noflip,chosen,10,200,5,MANUAL,False,0.08879389613866806,0.009999999776482582,0.06865096837282181,0.028982194140553474
1,13,1.0,ambig,noflip,chosen,10,200,6,MANUAL,False,0.07609611749649048,0.009999999776482582,0.060069385915994644,0.019576989114284515
1,13,1.0,ambig,noflip,chosen,10,200,7,MANUAL,False,0.07566437870264053,0.0,0.05886060744524002,0.017749741673469543
1,13,1.0,ambig,noflip,chosen,10,200,8,MANUAL,False,0.06898511201143265,0.0,0.052713871002197266,0.017141379415988922
1,13,1.0,ambig,noflip,chosen,10,200,9,MANUAL,False,0.06219610199332237,0.004999999888241291,0.047326210886240005,0.014560656622052193
1,13,1.0,ambig,noflip,rejected,10,200,0,MANUAL,False,0.38828036189079285,0.8349999785423279,0.3239133358001709,0.3804040849208832
1,13,1.0,ambig,noflip,rejected,10,200,1,MANUAL,False,0.13376577198505402,0.03500000014901161,0.11039046943187714,0.05516284704208374
1,13,1.0,ambig,noflip,rejected,10,200,2,MANUAL,False,0.11178555339574814,0.0,0.08692680299282074,0.04675073176622391
1,13,1.0,ambig,noflip,rejected,10,200,3,MANUAL,False,0.10644496977329254,0.08500000089406967,0.0879112184047699,0.04088215529918671
1,13,1.0,ambig,noflip,rejected,10,200,4,MANUAL,False,0.09491319954395294,0.019999999552965164,0.0807519182562828,0.0307917483150959
1,13,1.0,ambig,noflip,rejected,10,200,5,MANUAL,False,0.08230337500572205,0.02500000037252903,0.06949004530906677,0.024088634178042412
1,13,1.0,ambig,noflip,rejected,10,200,7,MANUAL,False,0.08149027824401855,0.0,0.06657060235738754,0.02237101085484028
1,13,1.0,ambig,noflip,rejected,10,200,6,MANUAL,False,0.0781196802854538,0.0,0.06016688421368599,0.022889386862516403
1,13,1.0,ambig,noflip,rejected,10,200,8,MANUAL,False,0.07125507295131683,0.0,0.058713894337415695,0.018427954986691475
1,13,1.0,ambig,noflip,rejected,10,200,9,MANUAL,False,0.06795968860387802,0.0,0.05516480281949043,0.016625618562102318
1,13,1.0,disambig,flip,chosen,10,200,0,MANUAL,False,0.16123388707637787,0.39500001072883606,0.1934746950864792,0.1562460958957672
1,13,1.0,disambig,flip,chosen,10,200,1,MANUAL,False,0.11927104741334915,0.22499999403953552,0.13795745372772217,0.10333319008350372
1,13,1.0,disambig,flip,chosen,10,200,2,MANUAL,False,0.09589998424053192,0.10000000149011612,0.11096510291099548,0.06275945901870728
1,13,1.0,disambig,flip,chosen,10,200,3,MANUAL,False,0.0887492373585701,0.10000000149011612,0.10650617629289627,0.05135233327746391
1,13,1.0,disambig,flip,chosen,10,200,4,MANUAL,False,0.08298489451408386,0.05999999865889549,0.09858547151088715,0.04365919902920723
1,13,1.0,disambig,flip,chosen,10,200,5,MANUAL,False,0.06782795488834381,0.05999999865889549,0.07987245917320251,0.03385265916585922
1,13,1.0,disambig,flip,chosen,10,200,6,MANUAL,False,0.06299038231372833,0.02500000037252903,0.07471870630979538,0.02818680740892887
1,13,1.0,disambig,flip,chosen,10,200,7,MANUAL,False,0.05951695889234543,0.014999999664723873,0.06895740330219269,0.025546882301568985
1,13,1.0,disambig,flip,chosen,10,200,8,MANUAL,False,0.05675334110856056,0.014999999664723873,0.06706178188323975,0.02329755760729313
1,13,1.0,disambig,flip,chosen,10,200,9,MANUAL,False,0.05290202051401138,0.004999999888241291,0.06190074607729912,0.020715078338980675
1,13,1.0,disambig,flip,rejected,10,200,0,MANUAL,False,0.1497066617012024,0.3449999988079071,0.18140822649002075,0.14757955074310303
1,13,1.0,disambig,flip,rejected,10,200,1,MANUAL,False,0.13065867125988007,0.25,0.15733051300048828,0.11405649781227112
1,13,1.0,disambig,flip,rejected,10,200,2,MANUAL,False,0.08673173189163208,0.10000000149011612,0.10584913194179535,0.052283354103565216
1,13,1.0,disambig,flip,rejected,10,200,4,MANUAL,False,0.07935826480388641,0.07999999821186066,0.09843865036964417,0.04282442480325699
1,13,1.0,disambig,flip,rejected,10,200,3,MANUAL,False,0.07701103389263153,0.09000000357627869,0.09595195949077606,0.04503357782959938
1,13,1.0,disambig,flip,rejected,10,200,5,MANUAL,False,0.06555403769016266,0.054999999701976776,0.07959175854921341,0.034851718693971634
1,13,1.0,disambig,flip,rejected,10,200,6,MANUAL,False,0.06246011704206467,0.02500000037252903,0.0761057510972023,0.028193484991788864
1,13,1.0,disambig,flip,rejected,10,200,7,MANUAL,False,0.05851520597934723,0.03500000014901161,0.07429230958223343,0.024142425507307053
1,13,1.0,disambig,flip,rejected,10,200,8,MANUAL,False,0.054995354264974594,0.004999999888241291,0.06715165823698044,0.021846380084753036
1,13,1.0,disambig,flip,rejected,10,200,9,MANUAL,False,0.0521024689078331,0.014999999664723873,0.06388001888990402,0.02041640505194664
1,13,1.0,disambig,noflip,chosen,10,200,0,MANUAL,False,0.4162439703941345,0.800000011920929,0.29542553424835205,0.28570207953453064
1,13,1.0,disambig,noflip,chosen,10,200,1,MANUAL,False,0.17703227698802948,0.08500000089406967,0.11262325942516327,0.08978366106748581
1,13,1.0,disambig,noflip,chosen,10,200,2,MANUAL,False,0.15147283673286438,0.04500000178813934,0.09436710178852081,0.06678219139575958
1,13,1.0,disambig,noflip,chosen,10,200,3,MANUAL,False,0.13589587807655334,0.03500000014901161,0.1123562827706337,0.04065383970737457
1,13,1.0,disambig,noflip,chosen,10,200,4,MANUAL,False,0.10647325217723846,0.009999999776482582,0.06908826529979706,0.02987900748848915
1,13,1.0,disambig,noflip,chosen,10,200,6,MANUAL,False,0.10339054465293884,0.014999999664723873,0.07187920808792114,0.024086585268378258
1,13,1.0,disambig,noflip,chosen,10,200,5,MANUAL,False,0.09826286137104034,0.004999999888241291,0.06415729224681854,0.028821369633078575
1,13,1.0,disambig,noflip,chosen,10,200,7,MANUAL,False,0.09182626754045486,0.004999999888241291,0.0634322389960289,0.02045287750661373
1,13,1.0,disambig,noflip,chosen,10,200,8,MANUAL,False,0.08923032134771347,0.0,0.06106935814023018,0.019121777266263962
1,13,1.0,disambig,noflip,chosen,10,200,9,MANUAL,False,0.08323366940021515,0.0,0.055601462721824646,0.018176071345806122
1,13,1.0,disambig,noflip,rejected,10,200,0,MANUAL,False,0.4414317309856415,0.8299999833106995,0.31691300868988037,0.31037911772727966
1,13,1.0,disambig,noflip,rejected,10,200,1,MANUAL,False,0.16716066002845764,0.05999999865889549,0.1072397455573082,0.07797037065029144
1,13,1.0,disambig,noflip,rejected,10,200,3,MANUAL,False,0.15542875230312347,0.05000000074505806,0.12396018207073212,0.0471685416996479
1,13,1.0,disambig,noflip,rejected,10,200,2,MANUAL,False,0.1490296572446823,0.029999999329447746,0.09147117286920547,0.06449361145496368
1,13,1.0,disambig,noflip,rejected,10,200,4,MANUAL,False,0.09712810814380646,0.014999999664723873,0.06433213502168655,0.028277793899178505
1,13,1.0,disambig,noflip,rejected,10,200,5,MANUAL,False,0.09566167742013931,0.009999999776482582,0.05877937376499176,0.026947304606437683
1,13,1.0,disambig,noflip,rejected,10,200,6,MANUAL,False,0.09375528246164322,0.004999999888241291,0.06324520707130432,0.022025572136044502
1,13,1.0,disambig,noflip,rejected,10,200,7,MANUAL,False,0.09139230847358704,0.0,0.060546956956386566,0.019524868577718735
1,13,1.0,disambig,noflip,rejected,10,200,8,MANUAL,False,0.083504818379879,0.0,0.05531803146004677,0.017436660826206207
1,13,1.0,disambig,noflip,rejected,10,200,9,MANUAL,False,0.08320651948451996,0.0,0.05819421634078026,0.017031505703926086
1,13,2.0,ambig,flip,chosen,10,200,1,MANUAL,False,0.3052399754524231,0.24500000476837158,0.16667985916137695,0.12375646084547043
1,13,2.0,ambig,flip,chosen,10,200,0,MANUAL,False,0.29667457938194275,0.3449999988079071,0.15773481130599976,0.1432778239250183
1,13,2.0,ambig,flip,chosen,10,200,2,MANUAL,False,0.2433699667453766,0.16500000655651093,0.12886741757392883,0.09763792902231216
1,13,2.0,ambig,flip,chosen,10,200,3,MANUAL,False,0.2060375064611435,0.13500000536441803,0.11122321337461472,0.06590954214334488
1,13,2.0,ambig,flip,chosen,10,200,4,MANUAL,False,0.1597059816122055,0.029999999329447746,0.08493730425834656,0.039507146924734116
1,13,2.0,ambig,flip,chosen,10,200,5,MANUAL,False,0.1535934954881668,0.03999999910593033,0.08141482621431351,0.03746389225125313
1,13,2.0,ambig,flip,chosen,10,200,6,MANUAL,False,0.13381288945674896,0.029999999329447746,0.07182329893112183,0.02961769700050354
1,13,2.0,ambig,flip,chosen,10,200,7,MANUAL,False,0.12990036606788635,0.004999999888241291,0.06926964968442917,0.025722641497850418
1,13,2.0,ambig,flip,chosen,10,200,8,MANUAL,False,0.12293127179145813,0.004999999888241291,0.06660283356904984,0.02334577962756157
1,13,2.0,ambig,flip,chosen,10,200,9,MANUAL,False,0.11352427303791046,0.0,0.06144680455327034,0.02006557025015354
1,13,2.0,ambig,flip,rejected,10,200,0,MANUAL,False,0.37407585978507996,0.5299999713897705,0.21993465721607208,0.18691414594650269
1,13,2.0,ambig,flip,rejected,10,200,1,MANUAL,False,0.20476046204566956,0.10499999672174454,0.11464012414216995,0.07120059430599213
1,13,2.0,ambig,flip,rejected,10,200,2,MANUAL,False,0.18501389026641846,0.11999999731779099,0.1069369986653328,0.05981018394231796
1,13,2.0,ambig,flip,rejected,10,200,3,MANUAL,False,0.16963538527488708,0.125,0.09912212193012238,0.04826723411679268
1,13,2.0,ambig,flip,rejected,10,200,4,MANUAL,False,0.15653304755687714,0.029999999329447746,0.08669673651456833,0.04167863354086876
1,13,2.0,ambig,flip,rejected,10,200,7,MANUAL,False,0.1408202052116394,0.019999999552965164,0.08267715573310852,0.028278963640332222
1,13,2.0,ambig,flip,rejected,10,200,6,MANUAL,False,0.1404745876789093,0.014999999664723873,0.08056958019733429,0.03230561316013336
1,13,2.0,ambig,flip,rejected,10,200,5,MANUAL,False,0.13280583918094635,0.03500000014901161,0.0717790424823761,0.03887840360403061
1,13,2.0,ambig,flip,rejected,10,200,9,MANUAL,False,0.12127479910850525,0.0,0.07015924155712128,0.021950041875243187
1,13,2.0,ambig,flip,rejected,10,200,8,MANUAL,False,0.11731008440256119,0.019999999552965164,0.06748435646295547,0.023742569610476494
1,13,2.0,ambig,noflip,chosen,10,200,0,MANUAL,False,0.721638560295105,0.675000011920929,0.28071287274360657,0.3416977524757385
1,13,2.0,ambig,noflip,chosen,10,200,1,MANUAL,False,0.3347136378288269,0.12999999523162842,0.13290011882781982,0.09289337694644928
1,13,2.0,ambig,noflip,chosen,10,200,2,MANUAL,False,0.2778928279876709,0.10999999940395355,0.11950043588876724,0.06320838630199432
1,13,2.0,ambig,noflip,chosen,10,200,3,MANUAL,False,0.25245705246925354,0.05000000074505806,0.10260897874832153,0.05149263143539429
1,13,2.0,ambig,noflip,chosen,10,200,4,MANUAL,False,0.1941230446100235,0.009999999776482582,0.07549186050891876,0.034309566020965576
1,13,2.0,ambig,noflip,chosen,10,200,5,MANUAL,False,0.18106509745121002,0.004999999888241291,0.07121947407722473,0.030219655483961105
1,13,2.0,ambig,noflip,chosen,10,200,7,MANUAL,False,0.15060043334960938,0.0,0.059505071491003036,0.0180242620408535
1,13,2.0,ambig,noflip,chosen,10,200,6,MANUAL,False,0.1482863873243332,0.009999999776482582,0.05964413285255432,0.01916557364165783
1,13,2.0,ambig,noflip,chosen,10,200,8,MANUAL,False,0.13360099494457245,0.004999999888241291,0.051634740084409714,0.017213651910424232
1,13,2.0,ambig,noflip,chosen,10,200,9,MANUAL,False,0.12115705758333206,0.004999999888241291,0.04678232967853546,0.014370976947247982
1,13,2.0,ambig,noflip,rejected,10,200,0,MANUAL,False,0.7793601155281067,0.8450000286102295,0.32925117015838623,0.3933790326118469
1,13,2.0,ambig,noflip,rejected,10,200,1,MANUAL,False,0.25995537638664246,0.03500000014901161,0.10709211230278015,0.05428776517510414
1,13,2.0,ambig,noflip,rejected,10,200,2,MANUAL,False,0.2303975224494934,0.03999999910593033,0.09603404253721237,0.04501379281282425
1,13,2.0,ambig,noflip,rejected,10,200,3,MANUAL,False,0.2083301693201065,0.03500000014901161,0.08110086619853973,0.04131682589650154
1,13,2.0,ambig,noflip,rejected,10,200,4,MANUAL,False,0.18286576867103577,0.019999999552965164,0.07966125011444092,0.028930291533470154
1,13,2.0,ambig,noflip,rejected,10,200,5,MANUAL,False,0.16270312666893005,0.009999999776482582,0.06980817019939423,0.023240521550178528
1,13,2.0,ambig,noflip,rejected,10,200,7,MANUAL,False,0.1591198444366455,0.0,0.06546101719141006,0.02204754576086998
1,13,2.0,ambig,noflip,rejected,10,200,6,MANUAL,False,0.15335068106651306,0.0,0.05951672047376633,0.022421006113290787
1,13,2.0,ambig,noflip,rejected,10,200,8,MANUAL,False,0.1386716067790985,0.014999999664723873,0.058408986777067184,0.017934881150722504
1,13,2.0,ambig,noflip,rejected,10,200,9,MANUAL,False,0.13175305724143982,0.0,0.05366566777229309,0.0159145537763834
1,13,2.0,disambig,flip,chosen,10,200,0,MANUAL,False,0.3344552516937256,0.4050000011920929,0.20077849924564362,0.16521240770816803
1,13,2.0,disambig,flip,chosen,10,200,1,MANUAL,False,0.24122941493988037,0.22499999403953552,0.13785693049430847,0.10471323877573013
1,13,2.0,disambig,flip,chosen,10,200,2,MANUAL,False,0.1920337677001953,0.10999999940395355,0.11195631325244904,0.06245372071862221
1,13,2.0,disambig,flip,chosen,10,200,3,MANUAL,False,0.1723545789718628,0.10499999672174454,0.10229261219501495,0.05034641921520233
1,13,2.0,disambig,flip,chosen,10,200,4,MANUAL,False,0.15585660934448242,0.04500000178813934,0.0921977236866951,0.03882302716374397
1,13,2.0,disambig,flip,chosen,10,200,5,MANUAL,False,0.14751265943050385,0.06499999761581421,0.08677216619253159,0.036377545446157455
1,13,2.0,disambig,flip,chosen,10,200,7,MANUAL,False,0.12413017451763153,0.004999999888241291,0.07186051458120346,0.02586936019361019
1,13,2.0,disambig,flip,chosen,10,200,6,MANUAL,False,0.12274963408708572,0.019999999552965164,0.07171391695737839,0.028207680210471153
1,13,2.0,disambig,flip,chosen,10,200,8,MANUAL,False,0.11163175851106644,0.014999999664723873,0.0650186538696289,0.023321276530623436
1,13,2.0,disambig,flip,chosen,10,200,9,MANUAL,False,0.1017763689160347,0.004999999888241291,0.05955265462398529,0.020218176767230034
1,13,2.0,disambig,flip,rejected,10,200,0,MANUAL,False,0.32034844160079956,0.375,0.19409865140914917,0.16212400794029236
1,13,2.0,disambig,flip,rejected,10,200,1,MANUAL,False,0.2620503306388855,0.2549999952316284,0.1560581624507904,0.11584041267633438
1,13,2.0,disambig,flip,rejected,10,200,2,MANUAL,False,0.16306446492671967,0.0949999988079071,0.09873609244823456,0.04913739114999771
1,13,2.0,disambig,flip,rejected,10,200,3,MANUAL,False,0.1592368483543396,0.08500000089406967,0.09862273186445236,0.04633428156375885
1,13,2.0,disambig,flip,rejected,10,200,4,MANUAL,False,0.15559811890125275,0.05999999865889549,0.09448812156915665,0.04027298092842102
1,13,2.0,disambig,flip,rejected,10,200,5,MANUAL,False,0.13208737969398499,0.04500000178813934,0.07897644490003586,0.03342752903699875
1,13,2.0,disambig,flip,rejected,10,200,6,MANUAL,False,0.12909482419490814,0.02500000037252903,0.07734140753746033,0.029480010271072388
1,13,2.0,disambig,flip,rejected,10,200,7,MANUAL,False,0.11605970561504364,0.03999999910593033,0.07225151360034943,0.022929243743419647
1,13,2.0,disambig,flip,rejected,10,200,8,MANUAL,False,0.10990968346595764,0.004999999888241291,0.0658339336514473,0.021518586203455925
1,13,2.0,disambig,flip,rejected,10,200,9,MANUAL,False,0.10458412021398544,0.014999999664723873,0.06359297037124634,0.019718842580914497
1,13,2.0,disambig,noflip,chosen,10,200,0,MANUAL,False,0.8364893198013306,0.8050000071525574,0.3014988601207733,0.30317139625549316
1,13,2.0,disambig,noflip,chosen,10,200,1,MANUAL,False,0.3301474452018738,0.07999999821186066,0.10868749767541885,0.07851789146661758
1,13,2.0,disambig,noflip,chosen,10,200,2,MANUAL,False,0.29088839888572693,0.03999999910593033,0.09356683492660522,0.06337947398424149
1,13,2.0,disambig,noflip,chosen,10,200,3,MANUAL,False,0.2724659740924835,0.04500000178813934,0.11277538537979126,0.043770600110292435
1,13,2.0,disambig,noflip,chosen,10,200,4,MANUAL,False,0.21008579432964325,0.019999999552965164,0.06972242891788483,0.03074244223535061
1,13,2.0,disambig,noflip,chosen,10,200,6,MANUAL,False,0.19904771447181702,0.004999999888241291,0.07107464969158173,0.023997338488698006
1,13,2.0,disambig,noflip,chosen,10,200,5,MANUAL,False,0.19274665415287018,0.0,0.06545083224773407,0.026226744055747986
1,13,2.0,disambig,noflip,chosen,10,200,7,MANUAL,False,0.18027590215206146,0.0,0.06365049630403519,0.019934121519327164
1,13,2.0,disambig,noflip,chosen,10,200,8,MANUAL,False,0.17099852859973907,0.004999999888241291,0.060193490236997604,0.018289964646100998
1,13,2.0,disambig,noflip,chosen,10,200,9,MANUAL,False,0.15596145391464233,0.0,0.05337950587272644,0.017710914835333824
1,13,2.0,disambig,noflip,rejected,10,200,0,MANUAL,False,0.8782681822776794,0.8500000238418579,0.3198171555995941,0.32123950123786926
1,13,2.0,disambig,noflip,rejected,10,200,3,MANUAL,False,0.3170541524887085,0.04500000178813934,0.12588244676589966,0.05089108645915985
1,13,2.0,disambig,noflip,rejected,10,200,1,MANUAL,False,0.3150472939014435,0.05000000074505806,0.1036100685596466,0.07164060324430466
1,13,2.0,disambig,noflip,rejected,10,200,2,MANUAL,False,0.28947803378105164,0.029999999329447746,0.09358800947666168,0.059177786111831665
1,13,2.0,disambig,noflip,rejected,10,200,4,MANUAL,False,0.1866859495639801,0.009999999776482582,0.05927557125687599,0.028409553691744804
1,13,2.0,disambig,noflip,rejected,10,200,5,MANUAL,False,0.18417666852474213,0.014999999664723873,0.06155073642730713,0.025386860594153404
1,13,2.0,disambig,noflip,rejected,10,200,6,MANUAL,False,0.17971740663051605,0.0,0.06235631927847862,0.021107343956828117
1,13,2.0,disambig,noflip,rejected,10,200,7,MANUAL,False,0.1758815348148346,0.0,0.060143254697322845,0.019438499584794044
1,13,2.0,disambig,noflip,rejected,10,200,8,MANUAL,False,0.16606467962265015,0.0,0.05844142287969589,0.01763521134853363
1,13,2.0,disambig,noflip,rejected,10,200,9,MANUAL,False,0.1606408953666687,0.0,0.05533501133322716,0.016630487516522408
1,13,2.8,ambig,flip,chosen,10,200,1,MANUAL,False,0.41885292530059814,0.23499999940395355,0.164214625954628,0.12242306023836136
1,13,2.8,ambig,flip,chosen,10,200,0,MANUAL,False,0.41115525364875793,0.3449999988079071,0.1575983464717865,0.1432608962059021
1,13,2.8,ambig,flip,chosen,10,200,2,MANUAL,False,0.3376346528530121,0.16500000655651093,0.12887465953826904,0.0990428626537323
1,13,2.8,ambig,flip,chosen,10,200,3,MANUAL,False,0.28517696261405945,0.14499999582767487,0.1119598001241684,0.06470709294080734
1,13,2.8,ambig,flip,chosen,10,200,4,MANUAL,False,0.22038200497627258,0.029999999329447746,0.08490719646215439,0.039014026522636414
1,13,2.8,ambig,flip,chosen,10,200,5,MANUAL,False,0.21432070434093475,0.029999999329447746,0.08254646509885788,0.03732690215110779
1,13,2.8,ambig,flip,chosen,10,200,6,MANUAL,False,0.18597611784934998,0.029999999329447746,0.07179290801286697,0.029875388368964195
1,13,2.8,ambig,flip,chosen,10,200,7,MANUAL,False,0.1814819574356079,0.004999999888241291,0.06974431127309799,0.025616178289055824
1,13,2.8,ambig,flip,chosen,10,200,8,MANUAL,False,0.1694653183221817,0.009999999776482582,0.06640355288982391,0.02312607131898403
1,13,2.8,ambig,flip,chosen,10,200,9,MANUAL,False,0.15746212005615234,0.004999999888241291,0.061958130449056625,0.019994918256998062
1,13,2.8,ambig,flip,rejected,10,200,0,MANUAL,False,0.5202964544296265,0.6000000238418579,0.23026308417320251,0.20211458206176758
1,13,2.8,ambig,flip,rejected,10,200,2,MANUAL,False,0.2536938786506653,0.11500000208616257,0.11354422569274902,0.05922699719667435
1,13,2.8,ambig,flip,rejected,10,200,1,MANUAL,False,0.24169766902923584,0.0949999988079071,0.10124607384204865,0.07198009639978409
1,13,2.8,ambig,flip,rejected,10,200,3,MANUAL,False,0.22260722517967224,0.0949999988079071,0.09764058142900467,0.046238455921411514
1,13,2.8,ambig,flip,rejected,10,200,5,MANUAL,False,0.20536373555660248,0.02500000037252903,0.0885942280292511,0.03945381939411163
1,13,2.8,ambig,flip,rejected,10,200,6,MANUAL,False,0.18838486075401306,0.009999999776482582,0.08130019158124924,0.03279213234782219
1,13,2.8,ambig,flip,rejected,10,200,7,MANUAL,False,0.17957116663455963,0.014999999664723873,0.07870499044656754,0.028643203899264336
1,13,2.8,ambig,flip,rejected,10,200,4,MANUAL,False,0.16670623421669006,0.03500000014901161,0.06946612149477005,0.04264551401138306
1,13,2.8,ambig,flip,rejected,10,200,9,MANUAL,False,0.15915755927562714,0.0,0.07009909301996231,0.021519677713513374
1,13,2.8,ambig,flip,rejected,10,200,8,MANUAL,False,0.15550880134105682,0.009999999776482582,0.06914142519235611,0.022818325087428093
1,13,2.8,ambig,noflip,chosen,10,200,0,MANUAL,False,1.0113763809204102,0.6800000071525574,0.28101977705955505,0.3440197706222534
1,13,2.8,ambig,noflip,chosen,10,200,1,MANUAL,False,0.4652155041694641,0.125,0.13222675025463104,0.09198589622974396
1,13,2.8,ambig,noflip,chosen,10,200,2,MANUAL,False,0.3913523554801941,0.10999999940395355,0.11984037607908249,0.06444798409938812
1,13,2.8,ambig,noflip,chosen,10,200,3,MANUAL,False,0.35475483536720276,0.03999999910593033,0.10298099368810654,0.052023034542798996
1,13,2.8,ambig,noflip,chosen,10,200,4,MANUAL,False,0.26714983582496643,0.009999999776482582,0.0743749812245369,0.03344520181417465
1,13,2.8,ambig,noflip,chosen,10,200,5,MANUAL,False,0.255957692861557,0.004999999888241291,0.07170900702476501,0.03070465661585331
1,13,2.8,ambig,noflip,chosen,10,200,6,MANUAL,False,0.21197180449962616,0.019999999552965164,0.06081681698560715,0.018939895555377007
1,13,2.8,ambig,noflip,chosen,10,200,7,MANUAL,False,0.20788581669330597,0.0,0.05870635062456131,0.017854303121566772
1,13,2.8,ambig,noflip,chosen,10,200,8,MANUAL,False,0.18533359467983246,0.004999999888241291,0.05122242867946625,0.016765590757131577
1,13,2.8,ambig,noflip,chosen,10,200,9,MANUAL,False,0.17080819606781006,0.004999999888241291,0.04710253328084946,0.014051089994609356
1,13,2.8,ambig,noflip,rejected,10,200,0,MANUAL,False,1.088850736618042,0.8450000286102295,0.3301008939743042,0.39586660265922546
1,13,2.8,ambig,noflip,rejected,10,200,1,MANUAL,False,0.363172709941864,0.03999999910593033,0.10666808485984802,0.05459907278418541
1,13,2.8,ambig,noflip,rejected,10,200,2,MANUAL,False,0.3177343010902405,0.05000000074505806,0.09770692884922028,0.04465736076235771
1,13,2.8,ambig,noflip,rejected,10,200,3,MANUAL,False,0.28680020570755005,0.019999999552965164,0.0784197747707367,0.04149608686566353
1,13,2.8,ambig,noflip,rejected,10,200,4,MANUAL,False,0.25312861800193787,0.019999999552965164,0.0790848359465599,0.028508689254522324
1,13,2.8,ambig,noflip,rejected,10,200,5,MANUAL,False,0.22797442972660065,0.009999999776482582,0.06971471011638641,0.023441826924681664
1,13,2.8,ambig,noflip,rejected,10,200,7,MANUAL,False,0.21747398376464844,0.0,0.06407786160707474,0.022137021645903587
1,13,2.8,ambig,noflip,rejected,10,200,6,MANUAL,False,0.21629293262958527,0.0,0.06124276667833328,0.022530844435095787
1,13,2.8,ambig,noflip,rejected,10,200,8,MANUAL,False,0.19402843713760376,0.014999999664723873,0.05932055041193962,0.017748810350894928
1,13,2.8,ambig,noflip,rejected,10,200,9,MANUAL,False,0.18225206434726715,0.0,0.053663626313209534,0.015499508939683437
