seed,layer,epsilon,cc,tag,mode,component,label,field,pearson_corr
0,21,2.8,ambig,noflip,rejected,2,MANUAL,delta_mean_token_l2,-0.04406668999967046
0,21,2.8,ambig,noflip,rejected,3,MANUAL,delta_mean_token_l2,0.03287477444125152
0,21,2.8,ambig,noflip,rejected,4,MANUAL,delta_mean_token_l2,0.1500813817755263
0,21,2.8,ambig,noflip,rejected,5,MANUAL,delta_mean_token_l2,-0.019096701448238173
0,21,2.8,ambig,noflip,rejected,6,MANUAL,delta_mean_token_l2,0.012827247106777077
0,21,2.8,ambig,noflip,rejected,7,MANUAL,delta_mean_token_l2,0.1972414898376184
0,21,2.8,ambig,noflip,rejected,8,MANUAL,delta_mean_token_l2,-0.0874319904889273
0,21,2.8,ambig,noflip,rejected,9,MANUAL,delta_mean_token_l2,-0.1463080731820537
0,21,2.8,ambig,noflip,rejected,0,MANUAL,flipped,0.24320499442516078
0,21,2.8,ambig,noflip,rejected,1,MANUAL,flipped,0.10249631225338146
0,21,2.8,ambig,noflip,rejected,2,MANUAL,flipped,-0.08538152262301359
0,21,2.8,ambig,noflip,rejected,3,MANUAL,flipped,-0.0913489362749446
0,21,2.8,ambig,noflip,rejected,4,MANUAL,flipped,-0.08396557793039043
0,21,2.8,ambig,noflip,rejected,5,MANUAL,flipped,0.029572080472475344
0,21,2.8,ambig,noflip,rejected,6,MANUAL,flipped,0.0437688128869484
0,21,2.8,ambig,noflip,rejected,7,MANUAL,flipped,0.011774861098832924
0,21,2.8,ambig,noflip,rejected,8,MANUAL,flipped,-0.012440161622516599
0,21,2.8,ambig,noflip,rejected,9,MANUAL,flipped,0.0015097619376187104
0,21,2.8,disambig,flip,chosen,0,MANUAL,reward_delta,-0.21887288858950246
0,21,2.8,disambig,flip,chosen,1,MANUAL,reward_delta,0.19077486323720955
0,21,2.8,disambig,flip,chosen,2,MANUAL,reward_delta,0.3317932161043259
0,21,2.8,disambig,flip,chosen,3,MANUAL,reward_delta,-0.24888797661291107
0,21,2.8,disambig,flip,chosen,4,MANUAL,reward_delta,0.048988125204795695
0,21,2.8,disambig,flip,chosen,5,MANUAL,reward_delta,-0.00013919800321827346
0,21,2.8,disambig,flip,chosen,6,MANUAL,reward_delta,-0.07535288443033525
0,21,2.8,disambig,flip,chosen,7,MANUAL,reward_delta,-0.04466073927113244
0,21,2.8,disambig,flip,chosen,8,MANUAL,reward_delta,0.006801190453145021
0,21,2.8,disambig,flip,chosen,9,MANUAL,reward_delta,0.1483987590289283
0,21,2.8,disambig,flip,chosen,0,MANUAL,clean_margin,0.0007188764426637584
0,21,2.8,disambig,flip,chosen,1,MANUAL,clean_margin,-0.3913425178522794
0,21,2.8,disambig,flip,chosen,2,MANUAL,clean_margin,0.016985357980833594
0,21,2.8,disambig,flip,chosen,3,MANUAL,clean_margin,-0.18591945313269354
0,21,2.8,disambig,flip,chosen,4,MANUAL,clean_margin,0.02292381418059877
0,21,2.8,disambig,flip,chosen,5,MANUAL,clean_margin,0.2233877254251996
0,21,2.8,disambig,flip,chosen,6,MANUAL,clean_margin,-0.0900019483198463
0,21,2.8,disambig,flip,chosen,7,MANUAL,clean_margin,0.07520740329491143
0,21,2.8,disambig,flip,chosen,8,MANUAL,clean_margin,-0.07708178944775142
0,21,2.8,disambig,flip,chosen,9,MANUAL,clean_margin,-0.1688680169992112
0,21,2.8,disambig,flip,chosen,0,MANUAL,adv_margin,0.000705323993726196
0,21,2.8,disambig,flip,chosen,1,MANUAL,adv_margin,-0.37845505114767347
0,21,2.8,disambig,flip,chosen,2,MANUAL,adv_margin,0.03602745280833245
0,21,2.8,disambig,flip,chosen,3,MANUAL,adv_margin,-0.20199710548872632
0,21,2.8,disambig,flip,chosen,4,MANUAL,adv_margin,0.02289548677647189
0,21,2.8,disambig,flip,chosen,5,MANUAL,adv_margin,0.22254940827328176
0,21,2.8,disambig,flip,chosen,6,MANUAL,adv_margin,-0.09517052417224105
0,21,2.8,disambig,flip,chosen,7,MANUAL,adv_margin,0.07435954881188046
0,21,2.8,disambig,flip,chosen,8,MANUAL,adv_margin,-0.06970117555114182
0,21,2.8,disambig,flip,chosen,9,MANUAL,adv_margin,-0.15867869705754473
0,21,2.8,disambig,flip,chosen,0,MANUAL,margin_delta,-0.0002529146953281289
0,21,2.8,disambig,flip,chosen,1,MANUAL,margin_delta,0.2376836037232163
0,21,2.8,disambig,flip,chosen,2,MANUAL,margin_delta,0.3454476626643398
0,21,2.8,disambig,flip,chosen,3,MANUAL,margin_delta,-0.2900126515519319
0,21,2.8,disambig,flip,chosen,4,MANUAL,margin_delta,-0.0007354267918418464
0,21,2.8,disambig,flip,chosen,5,MANUAL,margin_delta,-0.017371755360696118
0,21,2.8,disambig,flip,chosen,6,MANUAL,margin_delta,-0.0929401954502202
0,21,2.8,disambig,flip,chosen,7,MANUAL,margin_delta,-0.01611444367903625
0,21,2.8,disambig,flip,chosen,8,MANUAL,margin_delta,0.13470129900787334
0,21,2.8,disambig,flip,chosen,9,MANUAL,margin_delta,0.18656499042512995
0,21,2.8,disambig,flip,chosen,0,MANUAL,chosen_len_tokens,-0.02347780165909986
0,21,2.8,disambig,flip,chosen,1,MANUAL,chosen_len_tokens,0.008517432028138495
0,21,2.8,disambig,flip,chosen,2,MANUAL,chosen_len_tokens,0.27617264238409334
0,21,2.8,disambig,flip,chosen,3,MANUAL,chosen_len_tokens,-0.0731151535922667
0,21,2.8,disambig,flip,chosen,4,MANUAL,chosen_len_tokens,0.04436090969826984
0,21,2.8,disambig,flip,chosen,5,MANUAL,chosen_len_tokens,0.32163431453984676
0,21,2.8,disambig,flip,chosen,6,MANUAL,chosen_len_tokens,0.012226454304999109
0,21,2.8,disambig,flip,chosen,7,MANUAL,chosen_len_tokens,-0.06488408362024417
0,21,2.8,disambig,flip,chosen,8,MANUAL,chosen_len_tokens,0.018565062829911723
0,21,2.8,disambig,flip,chosen,9,MANUAL,chosen_len_tokens,0.09011631218343867
0,21,2.8,disambig,flip,chosen,0,MANUAL,rejected_len_tokens,-0.05287436349753118
0,21,2.8,disambig,flip,chosen,1,MANUAL,rejected_len_tokens,0.01350744868637282
0,21,2.8,disambig,flip,chosen,2,MANUAL,rejected_len_tokens,0.269062052058097
0,21,2.8,disambig,flip,chosen,3,MANUAL,rejected_len_tokens,-0.06137084374060686
0,21,2.8,disambig,flip,chosen,4,MANUAL,rejected_len_tokens,0.05452205588620441
0,21,2.8,disambig,flip,chosen,5,MANUAL,rejected_len_tokens,0.3249011691293822
0,21,2.8,disambig,flip,chosen,6,MANUAL,rejected_len_tokens,0.022238227395586677
0,21,2.8,disambig,flip,chosen,7,MANUAL,rejected_len_tokens,-0.0684113041507177
0,21,2.8,disambig,flip,chosen,8,MANUAL,rejected_len_tokens,0.009625370796633564
0,21,2.8,disambig,flip,chosen,9,MANUAL,rejected_len_tokens,0.09017054231237216
0,21,2.8,disambig,flip,chosen,0,MANUAL,delta_global_l2,-0.3785604441656665
0,21,2.8,disambig,flip,chosen,1,MANUAL,delta_global_l2,0.07700552017201405
0,21,2.8,disambig,flip,chosen,2,MANUAL,delta_global_l2,-0.07775870341685727
0,21,2.8,disambig,flip,chosen,3,MANUAL,delta_global_l2,0.08787528132432187
0,21,2.8,disambig,flip,chosen,4,MANUAL,delta_global_l2,-0.23935952783813488
0,21,2.8,disambig,flip,chosen,5,MANUAL,delta_global_l2,-0.2522359556254297
0,21,2.8,disambig,flip,chosen,6,MANUAL,delta_global_l2,0.15071532731969306
0,21,2.8,disambig,flip,chosen,7,MANUAL,delta_global_l2,-0.13418812126277105
0,21,2.8,disambig,flip,chosen,8,MANUAL,delta_global_l2,-0.09582856771890194
0,21,2.8,disambig,flip,chosen,9,MANUAL,delta_global_l2,0.035073803830549186
0,21,2.8,disambig,flip,chosen,0,MANUAL,delta_max_token_l2,-0.0744829914873735
0,21,2.8,disambig,flip,chosen,1,MANUAL,delta_max_token_l2,0.0288788665294054
0,21,2.8,disambig,flip,chosen,2,MANUAL,delta_max_token_l2,-0.028834064296998814
0,21,2.8,disambig,flip,chosen,3,MANUAL,delta_max_token_l2,0.003913752441505291
0,21,2.8,disambig,flip,chosen,4,MANUAL,delta_max_token_l2,-0.04825214616649662
0,21,2.8,disambig,flip,chosen,5,MANUAL,delta_max_token_l2,-0.14744672500726907
0,21,2.8,disambig,flip,chosen,6,MANUAL,delta_max_token_l2,0.13629541722211413
0,21,2.8,disambig,flip,chosen,7,MANUAL,delta_max_token_l2,-0.04461446095030426
0,21,2.8,disambig,flip,chosen,8,MANUAL,delta_max_token_l2,-0.06466942412450903
0,21,2.8,disambig,flip,chosen,9,MANUAL,delta_max_token_l2,0.04265616409648342
0,21,2.8,disambig,flip,chosen,0,MANUAL,delta_mean_token_l2,-0.16797151823065465
0,21,2.8,disambig,flip,chosen,1,MANUAL,delta_mean_token_l2,0.035914167147308315
0,21,2.8,disambig,flip,chosen,2,MANUAL,delta_mean_token_l2,-0.2881552443437123
0,21,2.8,disambig,flip,chosen,3,MANUAL,delta_mean_token_l2,0.0621180510711013
0,21,2.8,disambig,flip,chosen,4,MANUAL,delta_mean_token_l2,-0.16652539353729695
0,21,2.8,disambig,flip,chosen,5,MANUAL,delta_mean_token_l2,-0.45287853218913543
0,21,2.8,disambig,flip,chosen,6,MANUAL,delta_mean_token_l2,0.08429084150949111
0,21,2.8,disambig,flip,chosen,7,MANUAL,delta_mean_token_l2,-0.0432477515388143
0,21,2.8,disambig,flip,chosen,8,MANUAL,delta_mean_token_l2,-0.0667933468922699
0,21,2.8,disambig,flip,chosen,9,MANUAL,delta_mean_token_l2,-0.057781622316930896
0,21,2.8,disambig,flip,chosen,0,MANUAL,flipped,0.01579618085628247
0,21,2.8,disambig,flip,chosen,1,MANUAL,flipped,-0.2710264985049753
0,21,2.8,disambig,flip,chosen,2,MANUAL,flipped,0.03704981854452216
0,21,2.8,disambig,flip,chosen,3,MANUAL,flipped,-0.09202734432854782
0,21,2.8,disambig,flip,chosen,4,MANUAL,flipped,-0.01933901393432647
0,21,2.8,disambig,flip,chosen,5,MANUAL,flipped,0.068505775694758
0,21,2.8,disambig,flip,chosen,6,MANUAL,flipped,-0.1109905457082639
0,21,2.8,disambig,flip,chosen,7,MANUAL,flipped,0.010461521557210758
0,21,2.8,disambig,flip,chosen,8,MANUAL,flipped,0.033088996598763236
0,21,2.8,disambig,flip,chosen,9,MANUAL,flipped,0.14078243657517225
0,21,2.8,disambig,flip,rejected,0,MANUAL,reward_delta,0.04508208567525301
0,21,2.8,disambig,flip,rejected,1,MANUAL,reward_delta,-0.2226490604586831
0,21,2.8,disambig,flip,rejected,2,MANUAL,reward_delta,0.1643301143696778
0,21,2.8,disambig,flip,rejected,3,MANUAL,reward_delta,-0.07550484584459412
0,21,2.8,disambig,flip,rejected,4,MANUAL,reward_delta,-0.25259811677103955
0,21,2.8,disambig,flip,rejected,5,MANUAL,reward_delta,0.0843178164787587
0,21,2.8,disambig,flip,rejected,6,MANUAL,reward_delta,0.00921435267759759
0,21,2.8,disambig,flip,rejected,7,MANUAL,reward_delta,0.052463725411410374
0,21,2.8,disambig,flip,rejected,8,MANUAL,reward_delta,-0.21093517774122886
0,21,2.8,disambig,flip,rejected,9,MANUAL,reward_delta,-0.20947333800623202
0,21,2.8,disambig,flip,rejected,0,MANUAL,clean_margin,0.09460090696219112
0,21,2.8,disambig,flip,rejected,1,MANUAL,clean_margin,0.24300613658127285
0,21,2.8,disambig,flip,rejected,2,MANUAL,clean_margin,0.48426450897025686
0,21,2.8,disambig,flip,rejected,3,MANUAL,clean_margin,0.013907328330202253
0,21,2.8,disambig,flip,rejected,4,MANUAL,clean_margin,-0.11806595338273164
0,21,2.8,disambig,flip,rejected,5,MANUAL,clean_margin,-0.06626467816806544
0,21,2.8,disambig,flip,rejected,6,MANUAL,clean_margin,0.08258912922545193
0,21,2.8,disambig,flip,rejected,7,MANUAL,clean_margin,0.08061819745415277
0,21,2.8,disambig,flip,rejected,8,MANUAL,clean_margin,-0.10852150293937964
0,21,2.8,disambig,flip,rejected,9,MANUAL,clean_margin,-0.021181780585661007
0,21,2.8,disambig,flip,rejected,0,MANUAL,adv_margin,0.1027109874940876
0,21,2.8,disambig,flip,rejected,1,MANUAL,adv_margin,0.25225258701148134
0,21,2.8,disambig,flip,rejected,2,MANUAL,adv_margin,0.4747320035001794
0,21,2.8,disambig,flip,rejected,3,MANUAL,adv_margin,0.023303814820045628
0,21,2.8,disambig,flip,rejected,4,MANUAL,adv_margin,-0.10174405541569097
0,21,2.8,disambig,flip,rejected,5,MANUAL,adv_margin,-0.07328625476887705
0,21,2.8,disambig,flip,rejected,6,MANUAL,adv_margin,0.08115111099264602
0,21,2.8,disambig,flip,rejected,7,MANUAL,adv_margin,0.07883128863393671
0,21,2.8,disambig,flip,rejected,8,MANUAL,adv_margin,-0.09460077304200483
0,21,2.8,disambig,flip,rejected,9,MANUAL,adv_margin,-0.014517267496810001
0,21,2.8,disambig,flip,rejected,0,MANUAL,margin_delta,0.14628374070610783
0,21,2.8,disambig,flip,rejected,1,MANUAL,margin_delta,0.16547612728587358
0,21,2.8,disambig,flip,rejected,2,MANUAL,margin_delta,-0.1776884731629665
0,21,2.8,disambig,flip,rejected,3,MANUAL,margin_delta,0.1704107975857801
0,21,2.8,disambig,flip,rejected,4,MANUAL,margin_delta,0.29738010803913384
0,21,2.8,disambig,flip,rejected,5,MANUAL,margin_delta,-0.1268010663391361
0,21,2.8,disambig,flip,rejected,6,MANUAL,margin_delta,-0.026897098708261763
0,21,2.8,disambig,flip,rejected,7,MANUAL,margin_delta,-0.03321039319648354
0,21,2.8,disambig,flip,rejected,8,MANUAL,margin_delta,0.25370707523832187
0,21,2.8,disambig,flip,rejected,9,MANUAL,margin_delta,0.12116454593795684
0,21,2.8,disambig,flip,rejected,0,MANUAL,chosen_len_tokens,0.04553574555016583
0,21,2.8,disambig,flip,rejected,1,MANUAL,chosen_len_tokens,-0.000632675095261834
0,21,2.8,disambig,flip,rejected,2,MANUAL,chosen_len_tokens,-0.023836068904010303
0,21,2.8,disambig,flip,rejected,3,MANUAL,chosen_len_tokens,0.18847054978693728
0,21,2.8,disambig,flip,rejected,4,MANUAL,chosen_len_tokens,-0.054304592454757966
0,21,2.8,disambig,flip,rejected,5,MANUAL,chosen_len_tokens,-0.3227690441581046
0,21,2.8,disambig,flip,rejected,6,MANUAL,chosen_len_tokens,-0.06439986915236422
0,21,2.8,disambig,flip,rejected,7,MANUAL,chosen_len_tokens,0.07885329970999795
0,21,2.8,disambig,flip,rejected,8,MANUAL,chosen_len_tokens,0.2985509704067683
0,21,2.8,disambig,flip,rejected,9,MANUAL,chosen_len_tokens,-0.030701093420568627
0,21,2.8,disambig,flip,rejected,0,MANUAL,rejected_len_tokens,0.07173320020159096
0,21,2.8,disambig,flip,rejected,1,MANUAL,rejected_len_tokens,-0.013816625436750685
0,21,2.8,disambig,flip,rejected,2,MANUAL,rejected_len_tokens,-0.024241088216992987
0,21,2.8,disambig,flip,rejected,3,MANUAL,rejected_len_tokens,0.19504592948401167
0,21,2.8,disambig,flip,rejected,4,MANUAL,rejected_len_tokens,-0.058548236879853756
0,21,2.8,disambig,flip,rejected,5,MANUAL,rejected_len_tokens,-0.32500398263999725
0,21,2.8,disambig,flip,rejected,6,MANUAL,rejected_len_tokens,-0.06690616988983777
0,21,2.8,disambig,flip,rejected,7,MANUAL,rejected_len_tokens,0.0756533881514121
0,21,2.8,disambig,flip,rejected,8,MANUAL,rejected_len_tokens,0.29372377847373254
0,21,2.8,disambig,flip,rejected,9,MANUAL,rejected_len_tokens,-0.02704198735956731
0,21,2.8,disambig,flip,rejected,0,MANUAL,delta_global_l2,-0.3294220161432994
0,21,2.8,disambig,flip,rejected,1,MANUAL,delta_global_l2,0.10044904347693275
0,21,2.8,disambig,flip,rejected,2,MANUAL,delta_global_l2,0.18504428632235148
0,21,2.8,disambig,flip,rejected,3,MANUAL,delta_global_l2,-0.04083661772757377
0,21,2.8,disambig,flip,rejected,4,MANUAL,delta_global_l2,0.2376809989038784
0,21,2.8,disambig,flip,rejected,5,MANUAL,delta_global_l2,-0.08051687311723385
0,21,2.8,disambig,flip,rejected,6,MANUAL,delta_global_l2,-0.021394282106628925
0,21,2.8,disambig,flip,rejected,7,MANUAL,delta_global_l2,0.07354153057582824
0,21,2.8,disambig,flip,rejected,8,MANUAL,delta_global_l2,0.006220258666255678
0,21,2.8,disambig,flip,rejected,9,MANUAL,delta_global_l2,-0.12454342739998639
0,21,2.8,disambig,flip,rejected,0,MANUAL,delta_max_token_l2,-0.19832615015389782
0,21,2.8,disambig,flip,rejected,1,MANUAL,delta_max_token_l2,0.13431937762845167
0,21,2.8,disambig,flip,rejected,2,MANUAL,delta_max_token_l2,0.1518186388500763
0,21,2.8,disambig,flip,rejected,3,MANUAL,delta_max_token_l2,0.015433318998313588
0,21,2.8,disambig,flip,rejected,4,MANUAL,delta_max_token_l2,0.09164541457088854
0,21,2.8,disambig,flip,rejected,5,MANUAL,delta_max_token_l2,-0.04398214137715516
0,21,2.8,disambig,flip,rejected,6,MANUAL,delta_max_token_l2,-0.12178978703195839
0,21,2.8,disambig,flip,rejected,7,MANUAL,delta_max_token_l2,0.06505957498421705
0,21,2.8,disambig,flip,rejected,8,MANUAL,delta_max_token_l2,0.06235038977302281
0,21,2.8,disambig,flip,rejected,9,MANUAL,delta_max_token_l2,0.020830763957469915
0,21,2.8,disambig,flip,rejected,0,MANUAL,delta_mean_token_l2,-0.21336211165129956
0,21,2.8,disambig,flip,rejected,1,MANUAL,delta_mean_token_l2,0.057503841858262086
0,21,2.8,disambig,flip,rejected,2,MANUAL,delta_mean_token_l2,0.14835306320542968
0,21,2.8,disambig,flip,rejected,3,MANUAL,delta_mean_token_l2,-0.19339286948320097
0,21,2.8,disambig,flip,rejected,4,MANUAL,delta_mean_token_l2,0.20886040089533908
0,21,2.8,disambig,flip,rejected,5,MANUAL,delta_mean_token_l2,0.2575612009118357
0,21,2.8,disambig,flip,rejected,6,MANUAL,delta_mean_token_l2,0.04556700562616529
0,21,2.8,disambig,flip,rejected,7,MANUAL,delta_mean_token_l2,0.003044798231300876
0,21,2.8,disambig,flip,rejected,8,MANUAL,delta_mean_token_l2,-0.2632988489233978
0,21,2.8,disambig,flip,rejected,9,MANUAL,delta_mean_token_l2,-0.0690372754947322
0,21,2.8,disambig,flip,rejected,0,MANUAL,flipped,-0.0004908806129835894
0,21,2.8,disambig,flip,rejected,1,MANUAL,flipped,-0.1601057594580529
0,21,2.8,disambig,flip,rejected,2,MANUAL,flipped,0.023216602225265164
0,21,2.8,disambig,flip,rejected,3,MANUAL,flipped,-0.03181994059544313
0,21,2.8,disambig,flip,rejected,4,MANUAL,flipped,0.09512731969857426
0,21,2.8,disambig,flip,rejected,5,MANUAL,flipped,-0.03458433443324448
0,21,2.8,disambig,flip,rejected,6,MANUAL,flipped,-0.016598825339529066
0,21,2.8,disambig,flip,rejected,7,MANUAL,flipped,0.062422618900045926
0,21,2.8,disambig,flip,rejected,8,MANUAL,flipped,0.15095254613997258
0,21,2.8,disambig,flip,rejected,9,MANUAL,flipped,0.014762202205304612
0,21,2.8,disambig,noflip,chosen,0,MANUAL,reward_delta,0.8802116376603416
0,21,2.8,disambig,noflip,chosen,1,MANUAL,reward_delta,0.39841242608671745
0,21,2.8,disambig,noflip,chosen,2,MANUAL,reward_delta,-0.049726111195155284
0,21,2.8,disambig,noflip,chosen,3,MANUAL,reward_delta,-0.09716231374708813
0,21,2.8,disambig,noflip,chosen,4,MANUAL,reward_delta,-0.04027932673841522
0,21,2.8,disambig,noflip,chosen,5,MANUAL,reward_delta,-0.08497573889701435
0,21,2.8,disambig,noflip,chosen,6,MANUAL,reward_delta,-0.02938523509993524
0,21,2.8,disambig,noflip,chosen,7,MANUAL,reward_delta,-0.00563978919328093
0,21,2.8,disambig,noflip,chosen,8,MANUAL,reward_delta,0.022226166610028388
0,21,2.8,disambig,noflip,chosen,9,MANUAL,reward_delta,-0.03053040580903813
0,21,2.8,disambig,noflip,chosen,0,MANUAL,clean_margin,0.324806667711384
0,21,2.8,disambig,noflip,chosen,1,MANUAL,clean_margin,-0.5517807603505587
0,21,2.8,disambig,noflip,chosen,2,MANUAL,clean_margin,-0.0019599560777525684
0,21,2.8,disambig,noflip,chosen,3,MANUAL,clean_margin,-0.05882452771056622
0,21,2.8,disambig,noflip,chosen,4,MANUAL,clean_margin,0.00848117635624691
0,21,2.8,disambig,noflip,chosen,5,MANUAL,clean_margin,0.00816265385555102
0,21,2.8,disambig,noflip,chosen,6,MANUAL,clean_margin,-0.019505190657626903
0,21,2.8,disambig,noflip,chosen,7,MANUAL,clean_margin,-0.033570663091313735
0,21,2.8,disambig,noflip,chosen,8,MANUAL,clean_margin,-0.016709739632444917
0,21,2.8,disambig,noflip,chosen,9,MANUAL,clean_margin,0.049507861735746735
0,21,2.8,disambig,noflip,chosen,0,MANUAL,adv_margin,0.648040959750681
0,21,2.8,disambig,noflip,chosen,1,MANUAL,adv_margin,-0.3368899841673411
0,21,2.8,disambig,noflip,chosen,2,MANUAL,adv_margin,-0.036513520363110334
0,21,2.8,disambig,noflip,chosen,3,MANUAL,adv_margin,-0.06013339228137983
0,21,2.8,disambig,noflip,chosen,4,MANUAL,adv_margin,0.018038096099530547
0,21,2.8,disambig,noflip,chosen,5,MANUAL,adv_margin,0.04219709247118602
0,21,2.8,disambig,noflip,chosen,6,MANUAL,adv_margin,0.009904528649575296
0,21,2.8,disambig,noflip,chosen,7,MANUAL,adv_margin,-0.01713362498274453
0,21,2.8,disambig,noflip,chosen,8,MANUAL,adv_margin,-0.014964435753611243
0,21,2.8,disambig,noflip,chosen,9,MANUAL,adv_margin,0.03090721077338632
0,21,2.8,disambig,noflip,chosen,0,MANUAL,margin_delta,0.8869850460016646
0,21,2.8,disambig,noflip,chosen,1,MANUAL,margin_delta,0.3962933685622287
0,21,2.8,disambig,noflip,chosen,2,MANUAL,margin_delta,-0.08656557157661651
0,21,2.8,disambig,noflip,chosen,3,MANUAL,margin_delta,-0.018078169539088182
0,21,2.8,disambig,noflip,chosen,4,MANUAL,margin_delta,0.025942389989044443
0,21,2.8,disambig,noflip,chosen,5,MANUAL,margin_delta,0.08683489774214628
0,21,2.8,disambig,noflip,chosen,6,MANUAL,margin_delta,0.06834536782506512
0,21,2.8,disambig,noflip,chosen,7,MANUAL,margin_delta,0.032487744074667174
0,21,2.8,disambig,noflip,chosen,8,MANUAL,margin_delta,0.00013833456104902874
0,21,2.8,disambig,noflip,chosen,9,MANUAL,margin_delta,-0.03386267552020056
0,21,2.8,disambig,noflip,chosen,0,MANUAL,chosen_len_tokens,-0.042043022800334874
0,21,2.8,disambig,noflip,chosen,1,MANUAL,chosen_len_tokens,0.06970897722209624
0,21,2.8,disambig,noflip,chosen,2,MANUAL,chosen_len_tokens,0.1871706172858505
0,21,2.8,disambig,noflip,chosen,3,MANUAL,chosen_len_tokens,0.029578843942237545
0,21,2.8,disambig,noflip,chosen,4,MANUAL,chosen_len_tokens,0.01378859495418739
0,21,2.8,disambig,noflip,chosen,5,MANUAL,chosen_len_tokens,-0.03349055608404141
0,21,2.8,disambig,noflip,chosen,6,MANUAL,chosen_len_tokens,0.16055847006787133
0,21,2.8,disambig,noflip,chosen,7,MANUAL,chosen_len_tokens,-0.0343982690984792
0,21,2.8,disambig,noflip,chosen,8,MANUAL,chosen_len_tokens,0.10560609380299638
0,21,2.8,disambig,noflip,chosen,9,MANUAL,chosen_len_tokens,-0.0034503298100043065
0,21,2.8,disambig,noflip,chosen,0,MANUAL,rejected_len_tokens,-0.04347289509157722
0,21,2.8,disambig,noflip,chosen,1,MANUAL,rejected_len_tokens,0.07133922606336565
0,21,2.8,disambig,noflip,chosen,2,MANUAL,rejected_len_tokens,0.18774250439838552
0,21,2.8,disambig,noflip,chosen,3,MANUAL,rejected_len_tokens,0.04029076465740339
0,21,2.8,disambig,noflip,chosen,4,MANUAL,rejected_len_tokens,0.04452923273668741
0,21,2.8,disambig,noflip,chosen,5,MANUAL,rejected_len_tokens,-0.02690295186974686
0,21,2.8,disambig,noflip,chosen,6,MANUAL,rejected_len_tokens,0.15889153496875177
0,21,2.8,disambig,noflip,chosen,7,MANUAL,rejected_len_tokens,-0.03392539472993484
0,21,2.8,disambig,noflip,chosen,8,MANUAL,rejected_len_tokens,0.10494830680499491
0,21,2.8,disambig,noflip,chosen,9,MANUAL,rejected_len_tokens,-0.0010590238679979386
0,21,2.8,disambig,noflip,chosen,0,MANUAL,delta_global_l2,0.8078642024437603
0,21,2.8,disambig,noflip,chosen,1,MANUAL,delta_global_l2,0.3840757346823229
0,21,2.8,disambig,noflip,chosen,2,MANUAL,delta_global_l2,-0.09449886454862293
0,21,2.8,disambig,noflip,chosen,3,MANUAL,delta_global_l2,0.04177015715685081
0,21,2.8,disambig,noflip,chosen,4,MANUAL,delta_global_l2,-0.17513400732877216
0,21,2.8,disambig,noflip,chosen,5,MANUAL,delta_global_l2,0.0372144692998004
0,21,2.8,disambig,noflip,chosen,6,MANUAL,delta_global_l2,0.037412806187533704
0,21,2.8,disambig,noflip,chosen,7,MANUAL,delta_global_l2,0.0938215515449458
0,21,2.8,disambig,noflip,chosen,8,MANUAL,delta_global_l2,-0.04831704382406145
0,21,2.8,disambig,noflip,chosen,9,MANUAL,delta_global_l2,0.04896272908011374
0,21,2.8,disambig,noflip,chosen,0,MANUAL,delta_max_token_l2,-0.06641706484106745
0,21,2.8,disambig,noflip,chosen,1,MANUAL,delta_max_token_l2,-0.12350152970711982
0,21,2.8,disambig,noflip,chosen,2,MANUAL,delta_max_token_l2,0.11113335272792935
0,21,2.8,disambig,noflip,chosen,3,MANUAL,delta_max_token_l2,-0.013954838427754536
0,21,2.8,disambig,noflip,chosen,4,MANUAL,delta_max_token_l2,0.015082088020682446
0,21,2.8,disambig,noflip,chosen,5,MANUAL,delta_max_token_l2,0.031022365749439115
0,21,2.8,disambig,noflip,chosen,6,MANUAL,delta_max_token_l2,-0.07077683788747606
0,21,2.8,disambig,noflip,chosen,7,MANUAL,delta_max_token_l2,-0.13475536761654552
0,21,2.8,disambig,noflip,chosen,8,MANUAL,delta_max_token_l2,0.08016946730528732
0,21,2.8,disambig,noflip,chosen,9,MANUAL,delta_max_token_l2,-0.018538014898624493
0,21,2.8,disambig,noflip,chosen,0,MANUAL,delta_mean_token_l2,0.7841573329215504
0,21,2.8,disambig,noflip,chosen,1,MANUAL,delta_mean_token_l2,0.3039930842992801
0,21,2.8,disambig,noflip,chosen,2,MANUAL,delta_mean_token_l2,-0.18794994022879546
0,21,2.8,disambig,noflip,chosen,3,MANUAL,delta_mean_token_l2,-0.008216506934575244
0,21,2.8,disambig,noflip,chosen,4,MANUAL,delta_mean_token_l2,-0.11529189108465672
0,21,2.8,disambig,noflip,chosen,5,MANUAL,delta_mean_token_l2,0.07314873486354488
0,21,2.8,disambig,noflip,chosen,6,MANUAL,delta_mean_token_l2,-0.010085230515734431
0,21,2.8,disambig,noflip,chosen,7,MANUAL,delta_mean_token_l2,0.08717415774322115
0,21,2.8,disambig,noflip,chosen,8,MANUAL,delta_mean_token_l2,-0.10043276720244945
0,21,2.8,disambig,noflip,chosen,9,MANUAL,delta_mean_token_l2,0.013415649469975335
0,21,2.8,disambig,noflip,chosen,0,MANUAL,flipped,-0.4512393995261176
0,21,2.8,disambig,noflip,chosen,1,MANUAL,flipped,-0.1545099177277393
0,21,2.8,disambig,noflip,chosen,2,MANUAL,flipped,0.0052111135474719765
0,21,2.8,disambig,noflip,chosen,3,MANUAL,flipped,0.010322974084225842
0,21,2.8,disambig,noflip,chosen,4,MANUAL,flipped,0.020994229529087798
