direction_id,direction_source_dataset,direction_component,direction_label,direction_is_global_baseline,target_dataset,alpha,clean_margin_bin,n_examples,n_base,flip_rate,flip_rate_ci_lo,flip_rate_ci_hi,mean_delta_margin,mean_delta_margin_ci_lo,mean_delta_margin_ci_hi,mean_clean_margin,mean_adv_margin
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.1,"[1.0,2.0)",22,15,0.0,0.0,0.0,-0.008650346235795454,-0.03400989879261364,0.02088706276633521,0.4691716974431818,0.46052135120738635
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.1,"[1.0,2.0)",21,15,0.0,0.0,0.0,0.009110950288318452,-0.01484271458217076,0.028565906343005952,0.761199224562872,0.7703101748511905
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.1,"[1.0,2.0)",19,15,0.0,0.0,0.0,0.04459903114720395,0.01939954255756579,0.07000925164473684,0.8549435264185855,0.8995425575657895
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.1,"[1.0,2.0)",29,14,0.0,0.0,0.0,-0.008620689655172414,-0.02586206896551724,0.008364762931034471,0.004310344827586207,-0.004310344827586207
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.3,<0.25,8,3,0.0,0.0,0.0,0.00390625,-0.034228515625,0.036181640624999956,-0.017578125,-0.013671875
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.3,<0.25,9,3,0.3333333333333333,0.0,0.841666666666659,-0.033203125,-0.07574869791666666,0.01576063368055553,-0.050944010416666664,-0.08414713541666667
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.3,<0.25,9,4,0.25,0.0,0.75,-0.006727430555555556,-0.041140407986111106,0.02728407118055551,-0.016710069444444444,-0.0234375
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.3,<0.25,10,6,0.16666666666666666,0.0,0.5,-0.01561279296875,-0.053043212890625,0.024446105957031228,0.05638427734375,0.040771484375
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.3,<0.25,22,14,0.21428571428571427,0.07142857142857142,0.42857142857142855,-0.007102272727272727,-0.033416193181818175,0.017045454545454544,0.03977272727272727,0.032670454545454544
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.3,>=2.0,30,7,0.0,0.0,0.0,-0.00419921875,-0.033778483072916664,0.026139729817708325,-1.5321614583333334,-1.5363606770833333
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.3,>=2.0,38,33,0.0,0.0,0.0,0.07757247121710527,0.03743221885279606,0.11012605365953947,2.8564645867598686,2.934037057976974
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.3,>=2.0,51,46,0.0,0.0,0.0,0.10521503523284313,0.07315865310968137,0.140621888403799,3.7182377833946076,3.823452818627451
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.3,>=2.0,30,24,0.0,0.0,0.0,0.06495984395345052,0.023721949259440104,0.10172018369038897,2.292295201619466,2.357255045572917
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.3,>=2.0,7,5,0.0,0.0,0.0,-0.03125,-0.07589285714285714,0.013392857142857142,1.0602678571428572,1.0290178571428572
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.3,"[0.25,0.5)",9,4,0.0,0.0,0.0,0.037407769097222224,0.006097073025173613,0.07011489868164061,-0.07527330186631945,-0.037865532769097224
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.3,"[0.25,0.5)",9,2,0.0,0.0,0.0,0.011935763888888888,-0.028108723958333335,0.057405598958333325,-0.20225694444444445,-0.19032118055555555
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.3,"[0.25,0.5)",4,0,0.0,,,-0.0091552734375,-0.0859375,0.067626953125,-0.333251953125,-0.3424072265625
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.3,"[0.25,0.5)",22,11,0.0,0.0,0.0,-0.007435191761363636,-0.03872902610085227,0.022602428089488598,-0.002108487215909091,-0.009543678977272728
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.3,"[0.25,0.5)",21,7,0.0,0.0,0.0,0.005952380952380952,-0.025297619047619048,0.03720238095238095,-0.11904761904761904,-0.1130952380952381
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.3,"[0.5,1.0)",27,16,0.0,0.0,0.0,0.020009358723958332,-0.0016046029550057868,0.03981357150607638,0.13285432038483797,0.1528636791087963
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.3,"[0.5,1.0)",22,14,0.0,0.0,0.0,-0.010919744318181818,-0.05021528764204545,0.02948774857954544,0.2129794034090909,0.2020596590909091
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.3,"[0.5,1.0)",15,10,0.0,0.0,0.0,0.011299641927083333,-0.01883758544921875,0.04030517578125,0.25592041015625,0.2672200520833333
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.3,"[0.5,1.0)",19,16,0.0,0.0,0.0,0.019936009457236843,-0.009363917300575656,0.049344112998560855,0.5571835166529605,0.5771195261101973
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.3,"[0.5,1.0)",21,10,0.0,0.0,0.0,-0.008928571428571428,-0.03649553571428571,0.01636904761904762,-0.031994047619047616,-0.04092261904761905
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.3,"[1.0,2.0)",26,8,0.0,0.0,0.0,0.019746780395507812,-0.0069002554966853214,0.04797272682189941,-0.5073336087740384,-0.4875868283785306
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.3,"[1.0,2.0)",22,15,0.0,0.0,0.0,0.015070134943181818,-0.017045454545454544,0.055523126775568164,0.4691716974431818,0.48424183238636365
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.3,"[1.0,2.0)",21,15,0.0,0.0,0.0,0.02539861769903274,-0.01587611607142857,0.06467459542410713,0.761199224562872,0.7865978422619048
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.3,"[1.0,2.0)",19,15,0.0,0.0,0.0,0.03202578895970395,-0.0054533305921052625,0.06826830412212168,0.8549435264185855,0.8869693153782895
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.3,"[1.0,2.0)",29,14,0.0,0.0,0.0,-0.013469827586206896,-0.0369207974137931,0.010802801724137907,0.004310344827586207,-0.009159482758620689
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.5,<0.25,8,3,0.0,0.0,0.0,0.041015625,-0.021484375,0.099609375,-0.017578125,0.0234375
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.5,<0.25,9,3,0.3333333333333333,0.0,0.841666666666659,-0.03293185763888889,-0.06527235243055556,0.0045830620659721745,-0.050944010416666664,-0.08387586805555555
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.5,<0.25,9,4,0.0,0.0,0.0,0.037109375,0.0011773003472222232,0.07195638020833332,-0.016710069444444444,0.020399305555555556
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.5,<0.25,10,6,0.0,0.0,0.0,0.013104248046875,-0.034367370605468746,0.0583387756347656,0.05638427734375,0.069488525390625
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.5,<0.25,22,14,0.21428571428571427,0.07142857142857142,0.42857142857142855,-0.002840909090909091,-0.03409090909090909,0.02556818181818182,0.03977272727272727,0.036931818181818184
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.5,>=2.0,30,7,0.0,0.0,0.0,-0.015673828125,-0.056361083984375004,0.02758382161458331,-1.5321614583333334,-1.5478352864583333
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.5,>=2.0,38,33,0.0,0.0,0.0,0.1360570004111842,0.0768646240234375,0.18086306923314144,2.8564645867598686,2.9925215871710527
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.5,>=2.0,51,46,0.0,0.0,0.0,0.15771484375,0.11340367934283088,0.2058837890625,3.7182377833946076,3.8759526271446076
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.5,>=2.0,30,24,0.0,0.0,0.0,0.12217419942220052,0.06318929036458333,0.18101608594258625,2.292295201619466,2.4144694010416665
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.5,>=2.0,7,5,0.0,0.0,0.0,-0.020089285714285716,-0.0625,0.033482142857142856,1.0602678571428572,1.0401785714285714
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.5,"[0.25,0.5)",9,4,0.0,0.0,0.0,0.03930324978298611,0.01331609090169271,0.06918674045138888,-0.07527330186631945,-0.035970052083333336
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.5,"[0.25,0.5)",9,2,0.0,0.0,0.0,-0.021918402777777776,-0.06901041666666667,0.036458333333333336,-0.20225694444444445,-0.2241753472222222
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.5,"[0.25,0.5)",4,0,0.0,,,-0.00634765625,-0.03515625,0.0224609375,-0.333251953125,-0.339599609375
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.5,"[0.25,0.5)",22,11,0.0,0.0,0.0,-0.028733686967329544,-0.057328657670454544,0.004443359374999973,-0.002108487215909091,-0.030842174183238636
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.5,"[0.25,0.5)",21,7,0.0,0.0,0.0,0.013392857142857142,-0.012686011904761901,0.042447916666666634,-0.11904761904761904,-0.1056547619047619
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.5,"[0.5,1.0)",27,16,0.0,0.0,0.0,0.04009670681423611,0.013676283094618057,0.06586363050672743,0.13285432038483797,0.17295102719907407
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.5,"[0.5,1.0)",22,14,0.0,0.0,0.0,-0.004549893465909091,-0.05335526899857954,0.03722145774147723,0.2129794034090909,0.20842950994318182
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.5,"[0.5,1.0)",15,10,0.0,0.0,0.0,0.003291829427083333,-0.050489095052083335,0.05767740885416666,0.25592041015625,0.25921223958333334
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.5,"[0.5,1.0)",19,16,0.0,0.0,0.0,0.02400609066611842,-0.006063923082853618,0.05964154695209702,0.5571835166529605,0.581189607319079
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.5,"[0.5,1.0)",21,10,0.0,0.0,0.0,0.004464285714285714,-0.03203125,0.040959821428571394,-0.031994047619047616,-0.027529761904761904
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,0.5,"[1.0,2.0)",26,8,0.0,0.0,0.0,0.04782808743990385,0.006117365910456732,0.08951275165264422,-0.5073336087740384,-0.45950552133413464
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,0.5,"[1.0,2.0)",22,15,0.0,0.0,0.0,-0.007346413352272727,-0.04949729225852273,0.04141734730113636,0.4691716974431818,0.4618252840909091
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,0.5,"[1.0,2.0)",21,15,0.0,0.0,0.0,-0.003130958193824405,-0.05757153828938802,0.04715681530180428,0.761199224562872,0.7580682663690477
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,0.5,"[1.0,2.0)",19,15,0.0,0.0,0.0,0.07304783871299342,0.03230956228155839,0.11058947914525082,0.8549435264185855,0.927991365131579
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,0.5,"[1.0,2.0)",29,14,0.0,0.0,0.0,-0.023706896551724137,-0.05362338362068965,0.007004310344827586,0.004310344827586207,-0.01939655172413793
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,1.0,<0.25,8,3,0.0,0.0,0.0,0.0703125,0.017578125,0.119140625,-0.017578125,0.052734375
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,1.0,<0.25,9,3,0.3333333333333333,0.0,0.841666666666659,-0.023274739583333332,-0.048929850260416664,0.005622016059027772,-0.050944010416666664,-0.07421875
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,1.0,<0.25,9,4,0.25,0.0,0.75,0.024522569444444444,-0.05381944444444445,0.08682725694444442,-0.016710069444444444,0.0078125
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,1.0,<0.25,10,6,0.0,0.0,0.0,0.01368408203125,-0.04714691162109375,0.07149780273437498,0.05638427734375,0.070068359375
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,1.0,<0.25,22,14,0.07142857142857142,0.0,0.21428571428571427,0.01278409090909091,-0.027734375,0.05756392045454542,0.03977272727272727,0.052556818181818184
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,1.0,>=2.0,30,7,0.0,0.0,0.0,-0.020442708333333334,-0.09101277669270832,0.056603597005208325,-1.5321614583333334,-1.5526041666666666
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,1.0,>=2.0,38,33,0.0,0.0,0.0,0.23299367804276316,0.11966697291324013,0.3171539306640625,2.8564645867598686,3.0894582648026314
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,1.0,>=2.0,51,46,0.0,0.0,0.0,0.3001302083333333,0.2192355286841299,0.3900063907398897,3.7182377833946076,4.018367991727941
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,1.0,>=2.0,30,24,0.0,0.0,0.0,0.23875948588053386,0.1295894527435303,0.3428884061177571,2.292295201619466,2.5310546875
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,1.0,>=2.0,7,5,0.0,0.0,0.0,0.011160714285714286,-0.046986607142857136,0.09151785714285714,1.0602678571428572,1.0714285714285714
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,1.0,"[0.25,0.5)",9,4,0.0,0.0,0.0,0.05780368381076389,-0.007776980929904514,0.13725068834092882,-0.07527330186631945,-0.017469618055555556
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,1.0,"[0.25,0.5)",9,2,0.0,0.0,0.0,-0.06499565972222222,-0.16319444444444445,0.024693467881944434,-0.20225694444444445,-0.2672526041666667
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,1.0,"[0.25,0.5)",4,0,0.0,,,-0.048095703125,-0.116473388671875,0.02294921875,-0.333251953125,-0.38134765625
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,1.0,"[0.25,0.5)",22,11,0.0,0.0,0.0,-0.01278409090909091,-0.04874600497159091,0.024075594815340894,-0.002108487215909091,-0.014892578125
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,1.0,"[0.25,0.5)",21,7,0.0,0.0,0.0,-0.010416666666666666,-0.043154761904761904,0.02756696428571425,-0.11904761904761904,-0.12946428571428573
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,1.0,"[0.5,1.0)",27,16,0.0,0.0,0.0,0.0688442654079861,0.030345323350694446,0.10338558620876735,0.13285432038483797,0.20169858579282407
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,1.0,"[0.5,1.0)",22,14,0.0,0.0,0.0,0.007102272727272727,-0.06861017400568181,0.08352938565340906,0.2129794034090909,0.22008167613636365
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,1.0,"[0.5,1.0)",15,10,0.0,0.0,0.0,0.0009480794270833333,-0.08511505126953124,0.09367746988932285,0.25592041015625,0.25686848958333336
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,1.0,"[0.5,1.0)",19,16,0.0,0.0,0.0,0.05363062808388158,0.010884736713610198,0.10270337556537829,0.5571835166529605,0.6108141447368421
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,1.0,"[0.5,1.0)",21,10,0.0,0.0,0.0,0.021577380952380952,-0.02979910714285714,0.0744047619047619,-0.031994047619047616,-0.010416666666666666
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,bbq,1.0,"[1.0,2.0)",26,8,0.0,0.0,0.0,0.06881948617788461,-0.008808312049278845,0.1399336594801682,-0.5073336087740384,-0.43851412259615385
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,gsm_mc,1.0,"[1.0,2.0)",22,15,0.0,0.0,0.0,0.028031782670454544,-0.05321433327414773,0.11228360262784091,0.4691716974431818,0.49720348011363635
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,math_mc,1.0,"[1.0,2.0)",21,15,0.0,0.0,0.0,0.012296404157366072,-0.07327237810407367,0.08813565572102863,0.761199224562872,0.7734956287202381
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,mmlu,1.0,"[1.0,2.0)",19,15,0.0,0.0,0.0,0.10689343904194079,0.03679950111790707,0.16836411325555098,0.8549435264185855,0.9618369654605263
gsm_mc:c0,gsm_mc,0,Reward Model Efficacy,False,sgxs,1.0,"[1.0,2.0)",29,14,0.0,0.0,0.0,-0.0021551724137931034,-0.04985183189655172,0.04256465517241379,0.004310344827586207,0.0021551724137931034
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.1,<0.25,8,3,0.0,0.0,0.0,-0.013671875,-0.051806640625,0.024462890624999956,-0.017578125,-0.03125
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.1,<0.25,9,3,0.0,0.0,0.0,-0.008694118923611112,-0.04463907877604167,0.026909722222222224,-0.050944010416666664,-0.059638129340277776
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.1,<0.25,9,4,0.0,0.0,0.0,0.019748263888888888,-0.035975477430555555,0.06901041666666667,-0.016710069444444444,0.0030381944444444445
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.1,<0.25,10,6,0.0,0.0,0.0,-0.02215576171875,-0.07612213134765625,0.02471099853515623,0.05638427734375,0.034228515625
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,sgxs,0.1,<0.25,22,14,0.07142857142857142,0.0,0.21428571428571427,0.004971590909090909,-0.014204545454545454,0.024857954545454544,0.03977272727272727,0.044744318181818184
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.1,>=2.0,30,7,0.0,0.0,0.0,0.009822591145833334,-0.014383341471354167,0.03421468098958332,-1.5321614583333334,-1.5223388671875
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.1,>=2.0,38,33,0.0,0.0,0.0,-0.04015792043585526,-0.062204059801603616,-0.014163850483141465,2.8564645867598686,2.8163066663240133
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.1,>=2.0,51,46,0.0,0.0,0.0,-0.04270785462622549,-0.06285274730009191,-0.01960927925857844,3.7182377833946076,3.6755299287683822
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.1,>=2.0,30,24,0.0,0.0,0.0,-0.02077827453613281,-0.0478466796875,0.004683462778727209,2.292295201619466,2.2715169270833333
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,sgxs,0.1,>=2.0,7,5,0.0,0.0,0.0,-0.011160714285714286,-0.06696428571428571,0.04804687499999995,1.0602678571428572,1.0491071428571428
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.1,"[0.25,0.5)",9,4,0.0,0.0,0.0,0.004581027560763889,-0.036458333333333336,0.04501859876844615,-0.07527330186631945,-0.07069227430555555
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.1,"[0.25,0.5)",9,2,0.0,0.0,0.0,0.008029513888888888,-0.041172960069444445,0.05642361111111111,-0.20225694444444445,-0.19422743055555555
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.1,"[0.25,0.5)",4,0,0.0,,,0.029876708984375,-0.047576904296875,0.0986328125,-0.333251953125,-0.303375244140625
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.1,"[0.25,0.5)",22,11,0.0,0.0,0.0,-0.018110795454545456,-0.043613503196022724,0.006282182173295453,-0.002108487215909091,-0.020219282670454544
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,sgxs,0.1,"[0.25,0.5)",21,7,0.0,0.0,0.0,0.01488095238095238,-0.010416666666666666,0.04017857142857143,-0.11904761904761904,-0.10416666666666667
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.1,"[0.5,1.0)",27,16,0.0,0.0,0.0,-0.005789933381257234,-0.03198747988100405,0.019079222502531808,0.13285432038483797,0.12706438700358072
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.1,"[0.5,1.0)",22,14,0.0,0.0,0.0,-0.016867897727272728,-0.04324396306818182,0.009017666903409084,0.2129794034090909,0.19611150568181818
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.1,"[0.5,1.0)",15,10,0.0,0.0,0.0,0.015770467122395833,-0.014497044881184893,0.047626393636067695,0.25592041015625,0.2716908772786458
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.1,"[0.5,1.0)",19,16,0.0,0.0,0.0,0.008143374794407895,-0.01481267025596217,0.0323234959652549,0.5571835166529605,0.5653268914473685
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,sgxs,0.1,"[0.5,1.0)",21,10,0.0,0.0,0.0,0.000744047619047619,-0.027529761904761904,0.026041666666666668,-0.031994047619047616,-0.03125
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.1,"[1.0,2.0)",26,8,0.0,0.0,0.0,0.03440504807692308,0.018387545072115385,0.05151648888221154,-0.5073336087740384,-0.47292856069711536
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.1,"[1.0,2.0)",22,15,0.0,0.0,0.0,-0.0017644708806818182,-0.024452348188920454,0.023004427823153404,0.4691716974431818,0.4674072265625
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.1,"[1.0,2.0)",21,15,0.0,0.0,0.0,0.0014844621930803572,-0.020077805292038692,0.021295147850399914,0.761199224562872,0.7626836867559523
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.1,"[1.0,2.0)",19,15,0.0,0.0,0.0,0.0029694406609786185,-0.02047062924033717,0.025250485068873334,0.8549435264185855,0.8579129670795641
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,sgxs,0.1,"[1.0,2.0)",29,14,0.0,0.0,0.0,0.007004310344827586,-0.01939655172413793,0.03178879310344827,0.004310344827586207,0.011314655172413793
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.3,<0.25,8,3,0.3333333333333333,0.0,1.0,-0.0087890625,-0.064453125,0.046875,-0.017578125,-0.0263671875
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.3,<0.25,9,3,0.3333333333333333,0.0,0.841666666666659,-0.013627794053819444,-0.05669275919596354,0.038742404513888884,-0.050944010416666664,-0.0645718044704861
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.3,<0.25,9,4,0.0,0.0,0.0,0.012261284722222222,-0.040261501736111115,0.06356065538194441,-0.016710069444444444,-0.004448784722222222
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.3,<0.25,10,6,0.16666666666666666,0.0,0.5,-0.0098876953125,-0.0616619873046875,0.04023468017578123,0.05638427734375,0.04649658203125
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,sgxs,0.3,<0.25,22,14,0.14285714285714285,0.0,0.35714285714285715,0.022017045454545456,-0.007102272727272727,0.05008877840909089,0.03977272727272727,0.06178977272727273
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.3,>=2.0,30,7,0.0,0.0,0.0,-0.0015787760416666667,-0.03198974609375,0.025428873697916632,-1.5321614583333334,-1.533740234375
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.3,>=2.0,38,33,0.0,0.0,0.0,-0.08828895970394737,-0.11852898848684211,-0.048294228001644755,2.8564645867598686,2.7681756270559212
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.3,>=2.0,51,46,0.0,0.0,0.0,-0.11637317433076746,-0.1500488094255036,-0.0811991186702953,3.7182377833946076,3.60186460906384
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.3,>=2.0,30,24,0.0,0.0,0.0,-0.06327501932779948,-0.11317061424255372,-0.01327422142028809,2.292295201619466,2.229020182291667
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,sgxs,0.3,>=2.0,7,5,0.0,0.0,0.0,-0.06696428571428571,-0.15178571428571427,0.017857142857142856,1.0602678571428572,0.9933035714285714
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.3,"[0.25,0.5)",9,4,0.0,0.0,0.0,0.018795437282986112,-0.01938722398546007,0.05733167860243054,-0.07527330186631945,-0.056477864583333336
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.3,"[0.25,0.5)",9,2,0.0,0.0,0.0,0.03738064236111111,0.004014756944444444,0.07465277777777778,-0.20225694444444445,-0.16487630208333334
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.3,"[0.25,0.5)",4,0,0.0,,,-0.0009765625,-0.046875,0.041015625,-0.333251953125,-0.334228515625
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.3,"[0.25,0.5)",22,11,0.0,0.0,0.0,-0.00931063565340909,-0.04519486860795454,0.023628651012073846,-0.002108487215909091,-0.011419122869318182
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,sgxs,0.3,"[0.25,0.5)",21,7,0.0,0.0,0.0,0.019345238095238096,-0.004464285714285714,0.04017857142857143,-0.11904761904761904,-0.09970238095238096
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,bbq,0.3,"[0.5,1.0)",27,16,0.0,0.0,0.0,-0.013275570339626737,-0.04185203269675926,0.01726045608520507,0.13285432038483797,0.11957875004521122
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,gsm_mc,0.3,"[0.5,1.0)",22,14,0.0,0.0,0.0,-0.028098366477272728,-0.05415926846590909,-0.000109863281250001,0.2129794034090909,0.18488103693181818
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,math_mc,0.3,"[0.5,1.0)",15,10,0.0,0.0,0.0,0.014692179361979167,-0.02042732238769531,0.04765291849772135,0.25592041015625,0.27061258951822914
math_mc:c0,math_mc,0,Mathematical Problem Solving Quality,False,mmlu,0.3,"[0.5,1.0)",19,16,0.0,0.0,0.0,-0.015040347450657895,-0.038252418919613486,0.010924008018092098,0.5571835166529605,0.5421431692023027
